replicate,logFC,AveExpr,t,P.Value,adj.P.Val,B
79789,-0.2570833811002933,5.766647608368564,-2.3336559811278828,0.021711828871680213,0.9997782268743401,-3.5326013949085002
4677,-0.16734092152709934,6.217842952966881,-2.3395901423557173,0.02138885305969307,0.9997782268743401,-3.5348278993547577
4189,0.26000232500835496,3.8668065988183957,2.3961216554878035,0.01851892726279246,0.9997782268743401,-3.5383443502609575
284837,-0.4697293096782582,3.6794958662901016,-2.4027075788829446,0.01820790126203483,0.9997782268743401,-3.556803770251379
820,-1.2269044571204692,5.014574191403927,-2.3300910389706013,0.021909207566632536,0.9997782268743401,-3.5637229791552585
79991,0.28346165051226446,4.944487881408465,2.3095086032974983,0.023070979879456086,0.9997782268743401,-3.5655823542016565
92597,-0.24523326666017287,5.709918636653778,-2.3038795711229683,0.023398401423386703,0.9997782268743401,-3.566405036623836
643749,0.19655555525981594,2.578030569847964,2.542629512259907,0.012610456902617655,0.9997782268743401,-3.573426034342768
463,-0.3505530396107934,4.749557146114561,-2.3029703653995326,0.02345166937465184,0.9997782268743401,-3.580907787943993
10321,-1.5240917232947377,4.933834335365083,-2.331554425098201,0.02182852162699788,0.9997782268743401,-3.584179214033262
9777,-0.1915548282247448,6.439578853402874,-2.2956747269027082,0.023882986146621557,0.9997782268743401,-3.5922794562284968
9056,-0.3199034726394725,6.9373165184135495,-2.312398634512184,0.022904452056685783,0.9997782268743401,-3.595136977603835
220323,-0.4675481444766394,2.871343152839058,-2.483171251335031,0.014766462168536169,0.9997782268743401,-3.595303997597357
3748,-0.5158494842382098,2.070116734907585,-2.634126097168948,0.00984211396954605,0.9997782268743401,-3.5998052535765988
54059,-0.363942295843922,2.793602239875445,-2.5032932693013,0.014002435964695357,0.9997782268743401,-3.6003442876948775
51309,-0.4150499500283989,0.21955507772415195,-3.2107128524529287,0.0018045373220871102,0.9997782268743401,-3.605412418622805
57217,-0.2608016595988403,5.856942856778953,-2.272849890109356,0.025277846315269258,0.9997782268743401,-3.6060146775776225
79714,0.23748202107451843,1.0218016749187797,2.925359006073044,0.004298727942640591,0.9997782268743401,-3.6065310759138525
64170,-0.36456567328574385,3.329891914951936,-2.400567938704876,0.0183084343526381,0.9997782268743401,-3.607545740269482
93343,-0.24951842665265866,2.9926059764718307,-2.4541401362386517,0.015934544615629046,0.9997782268743401,-3.6109546391908767
196527,-0.28082451291934696,6.908236110596291,-2.292443751986391,0.02407622327856159,0.9997782268743401,-3.611664264059771
54956,-0.35265293819341537,3.4223635002907513,-2.3794506331773677,0.01932743423750876,0.9997782268743401,-3.61410779828439
3652,0.20661659526661458,3.0019086673868,2.432802054430662,0.016845008885204724,0.9997782268743401,-3.616207819755867
3988,-0.3788002331931155,6.772047215801389,-2.283882546033855,0.024594922505853312,0.9997782268743401,-3.617518323591942
23166,-0.467411085191876,6.686855760796948,-2.2815453378069193,0.02473822540443687,0.9997782268743401,-3.6188871021297397
729230,-0.4399491121593577,7.016965417367788,-2.293132473467619,0.024034917345960086,0.9997782268743401,-3.619489093719804
9610,-0.49834062904127197,1.8353524179560827,-2.684542655245394,0.008563757766682976,0.9997782268743401,-3.624097591936926
164684,-0.2992443268765137,3.6108935899103787,-2.349063953196055,0.02088203027418975,0.9997782268743401,-3.6256451598425787
121456,-0.4772766477957031,3.190298157053286,-2.4066523493080214,0.01802383864960261,0.9997782268743401,-3.62942980297259
1066,-0.7971152810579798,4.444153535465188,-2.2852259741789274,0.02451288300765815,0.9997782268743401,-3.632398526437795
1471,-0.3158083457927017,6.7237299176827365,-2.269632911546004,0.025480092025042457,0.9997782268743401,-3.6334440883190053
166929,-0.4393708047406708,5.144099801339851,-2.249189105542273,0.026798901543897108,0.9997782268743401,-3.634085305604448
4125,-0.22623217388685024,6.897072491606173,-2.272997766659067,0.02526858360098113,0.9997782268743401,-3.6354041337331235
217,-0.386501401435031,5.978726842570204,-2.249993341151081,0.026745910929889736,0.9997782268743401,-3.635434165708939
9454,-0.5107162051991812,3.0445495904107087,-2.428333435592209,0.017041451805892095,0.9997782268743401,-3.6398007283261147
90427,-0.27403665047054737,5.055585485401842,-2.2419192567997905,0.027282100899600377,0.9997782268743401,-3.6422650832250194
283,-0.6200695175836259,0.5208927070521424,-3.0600722616389007,0.0028729524716599665,0.9997782268743401,-3.645465300908059
53826,-0.4964928728416469,2.723735335133487,-2.4637672777524133,0.015538351759830775,0.9997782268743401,-3.647355239636459
6051,-0.24595555210587694,6.035412978118235,-2.23808892273492,0.027539747336705722,0.9997782268743401,-3.6501131053806146
9021,0.5901092469277476,5.655716980659111,2.234493340381911,0.02778354056326564,0.9997782268743401,-3.6510197328074407
283383,-0.5345083659628138,1.8566891200828426,-2.6243815600971434,0.010108261560152342,0.9997782268743401,-3.651377234872335
1903,-0.39547931846024964,3.968537893567042,-2.2807565058928865,0.024786757155351745,0.9997782268743401,-3.657269300390335
4258,-0.2958733228603605,3.6175647765300787,-2.31675522674508,0.02265542322303396,0.9997782268743401,-3.657993256341708
11006,-0.44084016936409665,4.527566856279823,-2.246800309216962,0.026956841279974258,0.9997782268743401,-3.6601264633640382
4811,-0.5153750245692024,4.470091922997983,-2.247364858019839,0.02691944160415559,0.9997782268743401,-3.661215182831368
440823,0.6055594749939655,5.125681059045024,2.223213503093474,0.02856066113000527,0.9997782268743401,-3.664399889907303
83938,-0.491654127831213,1.413161883888822,-2.7581728511246233,0.006966488759968738,0.9997782268743401,-3.6647039922393914
7461,-0.2943377897677406,3.517959082605856,-2.325262845425415,0.022175998041252875,0.9997782268743401,-3.666820312141084
6385,-0.5197828062258718,1.58298750516376,-2.722766533079223,0.007697172713014746,0.9997782268743401,-3.6668211211894546
929,-0.346912481290115,7.849236337154007,-2.272457685733493,0.025302427732326355,0.9997782268743401,-3.6733180503028193
80727,-0.30629922532725384,5.6191657992661845,-2.207492513959661,0.0296754453189686,0.9997782268743401,-3.6790765869378728
90639,-0.12279116356767172,4.241214471482329,-2.2395299722897106,0.027442566422026065,0.9997782268743401,-3.681992327527869
27141,-0.19765227984615308,4.675769419553793,-2.2193840488484744,0.028828780357584436,0.9997782268743401,-3.682272360871713
23230,0.2886750526208308,5.588855963976022,2.2037089851307705,0.029949345356586284,0.9997782268743401,-3.68371190836978
58475,-0.43376254424483207,6.5696957060867405,-2.2187793882988,0.028871316275235568,0.9997782268743401,-3.686191861527016
8851,-0.40266943485571627,4.525234352108209,-2.2147231661699522,0.02915807990949101,0.9997782268743401,-3.6904795937477273
84106,-0.3322175937789975,6.2730778405640075,-2.2047025808319525,0.02987720334571481,0.9997782268743401,-3.6920703158879054
100861402,-0.2011222483306776,3.5559186653151986,-2.2849603627401627,0.02452908404669992,0.9997782268743401,-3.6964603605640005
8834,-0.26307313276141997,3.790985982904203,-2.2595285282202275,0.02612461372336682,0.9997782268743401,-3.7043858757598174
8682,-0.29832290447480236,5.278799851425086,-2.185489306976549,0.03129944489166999,0.9997782268743401,-3.7046764432412855
718,-0.5935070580038011,1.884582526971127,-2.583199990234644,0.011306370650115687,0.9997782268743401,-3.7052154558931596
84260,-0.2139087318154207,4.676491506920708,-2.2000698871630298,0.030214869593406538,0.9997782268743401,-3.706209900047205
105378281,-0.4904751461551937,2.410223212457641,-2.441983790408057,0.016447699401790777,0.9997782268743401,-3.707288370812903
64420,-0.2567011127322285,5.271954303083196,-2.1768146290918433,0.031960680626122104,0.9997782268743401,-3.7154565653865226
29909,1.081200180203603,2.766751061217098,2.3705238200638963,0.01977311910862931,0.9997782268743401,-3.7156255912660727
124359,-0.3481164165647139,4.129585109583152,-2.2191890266258367,0.0288424935499831,0.9997782268743401,-3.721359138532181
64105,0.746001830359567,1.9601254513156199,2.5281535012114316,0.013107553518888157,0.9997782268743401,-3.7230431391128516
968,-0.3248911079486225,7.6548997007499855,-2.2141182278921527,0.029201060020328937,0.9997782268743401,-3.728505522571458
10945,-0.22586508666537686,5.017785592254417,-2.1675279754288965,0.032682013436886544,0.9997782268743401,-3.7293251008502066
100113407,-0.3723794074789657,7.257242811113813,-2.1987836929132665,0.030309206077442613,0.9997782268743401,-3.729913329660391
29964,-0.40662044074340953,1.1597201031836268,-2.7251616291333485,0.007645626578419595,0.9997782268743401,-3.7344511557665387
23348,0.7695665892262138,3.8081385677516746,2.2181796337994943,0.028913561273633186,0.9997782268743401,-3.738838333960904
399,0.5443396875790865,4.043249180291784,2.201009072243531,0.030146146634689713,0.9997782268743401,-3.7389825817890685
10859,-0.33283815153293794,6.541591102984391,-2.168073225672346,0.03263927355144322,0.9997782268743401,-3.7415093974874694
8233,-0.2168181277478194,6.007766877033114,-2.1572465626221393,0.0334970921601832,0.9997782268743401,-3.7416167008646832
111240474,-0.517765064901856,0.048174336399417345,-3.0949569714548373,0.0025831010296986324,0.9997782268743401,-3.741685471234971
3784,-0.21359834081965,4.717720739571404,-2.1631792183729996,0.03302464024795372,0.9997782268743401,-3.7423508846333853
950,-0.278844130089114,6.052730085806675,-2.1538988416059355,0.03376627414874637,0.9997782268743401,-3.7453403211878604
23498,-0.30108276839684,3.1917260832760057,-2.2821397374978836,0.024701711069999684,0.9997782268743401,-3.746226240698198
375387,-0.2936980032228451,4.7024018222256805,-2.1585134306482363,0.03339571381340083,0.9997782268743401,-3.7472688455999643
23136,-0.39594623981754484,5.00480604903004,-2.151756485030584,0.03393951999129577,0.9997782268743401,-3.7483601923656527
7106,-0.4981727230643318,2.475466452850451,-2.390615414880433,0.01878257962665366,0.9997782268743401,-3.748426716382385
205,-0.5598589446098112,1.333943822186037,-2.6635362461539263,0.009076865196201614,0.9997782268743401,-3.749119732602516
59341,-0.8840951394881287,-0.12659990330571172,-3.1780502614853217,0.0019985255329209644,0.9997782268743401,-3.750582310926253
10871,-0.3261229217405246,4.239035994789055,-2.1789550742511032,0.03179640266530752,0.9997782268743401,-3.7521852332123258
440026,0.16061711503264053,4.953960887793232,2.146271730486085,0.03438657722538777,0.9997782268743401,-3.754917165424888
969,0.6979327317793094,3.439417319395581,2.2379102257556243,0.027551819219545564,0.9997782268743401,-3.7589257566895924
253782,-0.18743359793560188,5.167758858383647,-2.1358043553006296,0.03525396130565179,0.9997782268743401,-3.761939914067967
432,-0.4819825994812361,2.360137528723269,-2.383162036045449,0.019144776337160378,0.9997782268743401,-3.763601227370983
1730,-0.3059869840087952,5.378728895373771,-2.1340356739650224,0.0354023820479409,0.9997782268743401,-3.763601448984237
6504,0.7469708315711387,2.6921812697324867,2.327526924436519,0.022049931076155684,0.9997782268743401,-3.7638906892733663
126075,-0.24524082447091988,4.2457037543953975,-2.1676504974179394,0.03267240521243295,0.9997782268743401,-3.765757358015862
313,-0.2721025443892966,8.423521625519767,-2.2081590496575214,0.02962742031578743,0.9997782268743401,-3.767438451592846
57095,0.12324517275078772,4.157277125279948,2.1619689494299252,0.033120547865984486,0.9997782268743401,-3.769454066228308
9698,-0.0974288452369656,6.570174667303495,-2.1391523267239525,0.03497448928339133,0.9997782268743401,-3.7743620519144088
5005,-0.6897450041881981,3.001237361724044,-2.284625674658907,0.024549511851856505,0.9997782268743401,-3.774664469011629
2896,-0.40525045800428217,8.945111917572051,-2.2180934526802925,0.028919636065437307,0.9997782268743401,-3.7752132901836575
586,-0.6280559234150371,4.091808255537588,-2.1723356270461904,0.03230683426829858,0.9997782268743401,-3.7778436012107837
51133,-0.31492374308609694,2.569367594060276,-2.341678701406671,0.021276195234654353,0.9997782268743401,-3.779044611350863
152002,-0.27304085197053984,2.8278730627020123,-2.294716137951027,0.023940174081381237,0.9997782268743401,-3.780444008860443
401548,-0.2070636421373404,5.860630741627454,-2.1182540272470676,0.036750861225838684,0.9997782268743401,-3.7835110440851727
6768,-0.39640196889315504,3.96260640445505,-2.1639361924370912,0.032964776750715845,0.9997782268743401,-3.788042970036046
9235,0.8383226478226744,5.228359365304086,2.109222963052801,0.03754234800468289,0.9997782268743401,-3.7940849842815156
360,1.5121469422242806,2.043545035384218,2.379125419828781,0.019343513192478023,0.9997782268743401,-3.7989439413849384
3643,-0.2972110654818092,4.296400646734597,-2.125921239197727,0.036090275497907186,0.9997782268743401,-3.8018399572697126
26035,-0.2311468465635591,3.814536048050947,-2.1586350281057545,0.03338599728128192,0.9997782268743401,-3.8029831681733794
93100,-0.36689418243139027,4.493156062769729,-2.1203798890634777,0.036566662753176396,0.9997782268743401,-3.8053002141980072
283209,0.26468232238929135,3.8501490574062394,2.153722807388355,0.03378048047728701,0.9997782268743401,-3.8056780607121397
353376,-0.28610008315455593,3.883310799483825,-2.1564623685170097,0.033559979485283595,0.9997782268743401,-3.806120355388174
219855,-0.35542260255118396,4.665025387658461,-2.106367757422997,0.03779562595925887,0.9997782268743401,-3.8067300219151834
26509,-0.4747432103671203,5.4033778577662614,-2.094748062891836,0.03884166766324656,0.9997782268743401,-3.807416643570922
246329,-0.38168075537079726,3.191347840051222,-2.2282727247964025,0.028209786167464102,0.9997782268743401,-3.810332625307873
5004,-0.7940127762905673,4.122958545637906,-2.1320634559407545,0.03556852115380143,0.9997782268743401,-3.812562072887385
115207,-0.30467100602468555,8.603685699111587,-2.163552188876782,0.03299513295859939,0.9997782268743401,-3.81838667501217
107984344,-0.32786926013407003,1.7807214040078005,-2.4513809920207694,0.016049745152695728,0.9997782268743401,-3.818622666133348
80346,-0.22162772377831352,3.7806438857673186,-2.1490443993159407,0.03415994480321006,0.9997782268743401,-3.8190628380789464
102723728,-0.2104573868551909,4.0351692709550315,-2.1167774650643603,0.036879272132549996,0.9997782268743401,-3.829738417824045
55803,-0.35072869080799407,4.405236611845456,-2.097031082282826,0.03863419286499534,0.9997782268743401,-3.8314698609464783
8772,-0.2868587344965059,4.352722695248186,-2.095403601256297,0.03878199588429902,0.9997782268743401,-3.8326846029561414
1088,-1.4659981241234936,4.659036514882933,-2.1071036090786137,0.037731795903713096,0.9997782268743401,-3.8366096162392593
4973,-1.5864699531988835,2.683833163434102,-2.348866556648609,0.02089248104309727,0.9997782268743401,-3.8388300703803324
1981,-0.11719469897680401,6.862914150106003,-2.085082721835885,0.03973071387104205,0.9997782268743401,-3.840470570931969
79894,-0.1538236906077728,4.212974930305233,-2.0962135023623265,0.038708382172221556,0.9997782268743401,-3.8416224292322587
7227,-0.28189714464394466,5.237198102017726,-2.0620143745633683,0.04192377700569242,0.9997782268743401,-3.843951178260168
81873,0.20895095872056846,3.345860586953439,2.153825023950848,0.03377223075557044,0.9997782268743401,-3.848706366109143
10216,0.21182911469194954,2.6035435058289984,2.2370383134914467,0.02761078781496406,0.9997782268743401,-3.8514491449719097
2048,-0.6953684921714225,1.5999174316924716,-2.457864547951912,0.015780213361124732,0.9997782268743401,-3.8522963547803326
57190,-0.2246224760071156,4.985644805300878,-2.0525348695892225,0.04285470203188492,0.9997782268743401,-3.8561018351913265
123041,-0.3320510641895593,6.182430263209244,-2.0551742491565705,0.04259373800022609,0.9997782268743401,-3.8567876014130857
101927559,0.3014647787596392,3.084973254390427,2.1682579121263994,0.03262480778085716,0.9997782268743401,-3.8585983212018
8986,-0.2557120913983537,4.435235641408412,-2.066998720597877,0.041441305557124344,0.9997782268743401,-3.858744329174928
497259,1.1555788622908225,-1.6466323800214837,3.7446318901919153,3.0888587612925504e-4,0.9997782268743401,-3.862096946443473
146857,0.3063374292746106,4.717214352539635,2.0537784692293903,0.042731572734941145,0.9997782268743401,-3.8643615645264218
6611,-0.19062067473889854,5.239475527904602,-2.0422250479315074,0.0438872639097464,0.9997782268743401,-3.864474046086155
133522,-0.3614450634987727,3.4678710885555915,-2.1270118742489017,0.03599714973850487,0.9997782268743401,-3.8653824467307665
93081,0.3317264046988089,1.4065004114556967,2.4456887642136937,0.016289761024465603,0.9997782268743401,-3.867198034396862
11182,-0.36814272991430874,3.9353194644459246,-2.0865877228572143,0.03959113686763836,0.9997782268743401,-3.8678024027917832
22847,0.2996904611378364,4.173625412476222,2.0650554344777308,0.041628839480609296,0.9997782268743401,-3.867946845494064
100302736,-0.2188864217142772,4.486425420809062,-2.052953089280341,0.04281325997578076,0.9997782268743401,-3.873641986685513
11080,0.2325164196071272,2.140345476629529,2.2941755177829095,0.023972479816410087,0.9997782268743401,-3.874400632896743
4784,-0.3153337773933216,1.6910158692823056,-2.3979413509906964,0.018432521812952678,0.9997782268743401,-3.8755310343363467
