"","Gene.symbol","logFC","P.Value"
"8050060","TSSC1",-0.393157124999995,0.00140530656916173
"8080162","ABHD14A",-0.466344833333331,0.00141966399786572
"8060988","BTBD3",-0.314411458333332,0.0014203739955723
"8167334","WAS",0.53250741666667,0.0014271928399221
"7999382","",0.479975416666672,0.0014375350549823
"7944152","IL10RA",0.917636791666668,0.00144952783463658
"7899134","CEP85",-0.376577208333329,0.00145022730510411
"8043474","IGKC",1.90771279166667,0.00145783134174017
"8146738","MCMDC2",-0.563363958333333,0.00147064917751719
"8180415","SLC25A51",-0.332859166666664,0.00147788668360505
"7986639","",1.6504105,0.00149251614887453
"8178811","LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1",0.631931250000006,0.00149260143430696
"8180003","LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1",0.651242083333337,0.00149306917929869
"8106250","",0.351270750000003,0.0014970676878521
"8030782","SIGLEC9",0.349604583333336,0.00150366649149937
"8055135","",0.577711458333334,0.00150528829244364
"7939944","OR5L1",0.361188208333334,0.0015081695242466
"8124406","HIST1H2BC",-0.406642249999997,0.00152186027715837
"7993195","CIITA",0.575611208333337,0.00152229375937054
"8100798","SULT1B1",-0.48524858333333,0.00152472604398662
"8089993","WDR5B",-0.397900208333331,0.00152697431988085
"8112855","",-0.580751166666665,0.00153310436114873
"7973797","COCH",-0.554586833333328,0.00153493339272185
"8159945","AK3",-0.301292833333328,0.00154255925363295
"8101131","CXCL11",1.78454529166667,0.00154860065988
"8071411","POM121L4P",0.39538691666667,0.00157013674700188
"7939329","PDHX",-0.383035833333327,0.00157216285370639
"7921332","CD5L",0.915509166666669,0.00157230991667177
"8086595","XCR1",0.956951833333336,0.00158078824237809
"8178802","LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1",0.693279166666668,0.00158584052664708
"7981718","SCFV///IGHM///SCFV///IGHV3-30",1.91999720833334,0.00159021223843141
"8043484","IGKC",1.38524166666667,0.0016134836225608
"7918876","",0.303779541666667,0.00161700664996527
"8097388","LARP1B",-0.378336666666662,0.00162698507919419
"8081620","TAGLN3",-0.605674041666664,0.00164137884292302
"8043470","",2.32502458333334,0.00165542969887001
"8070757","TSPEAR",0.337430083333335,0.0016660192388733
"8053710","",0.37655279166667,0.00166967271583562
"7917672","",0.444836083333337,0.00167007450464658
"7981601","IGHM///IGHG1///IGHD///IGHA2///IGHA1///IGHA2///IGHA1///IGH",1.68605966666667,0.0016761438277517
"7909954","DISP1",-0.295775791666658,0.00168289468745731
"7965156","LIN7A",-0.571349374999997,0.00170411238304092
"8021716","TIMM21",-0.449797999999997,0.00171964934360199
"8007569","C17orf53",0.300618083333335,0.0017221316122973
"7966448","TMEM116",-0.414273541666661,0.00172602325207783
"8049297","SCARNA5",0.586463416666668,0.00173089119990324
"8165630","ARRDC1-AS1",-0.283811249999996,0.00174380301851786
"7929831","HIF1AN",-0.385725333333331,0.00177244698300452
"8180376","AKR1C1",-0.637528499999998,0.00177832662989979
"7942603","MOGAT2",-0.620699916666664,0.00178519470005668
"8029006","AXL",0.350655666666667,0.00178721556523292
"7984908","CPLX3",0.279945000000002,0.00180687538344666
"8030339","FLT3LG",0.357586250000001,0.00181777483405567
