"","Gene.symbol","logFC","P.Value"
"7927708","",-0.197625654545454,0.022084462760655
"7947926","",-0.20069549090909,0.0220983071430771
"7981958","SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3",1.03869063636364,0.0221089914813461
"7981962","SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3",1.03869063636364,0.0221089914813461
"8030044","KCNJ14",-0.268711218181816,0.0221175193784211
"8154227","",-0.341493818181815,0.0221297903220594
"8142646","IQUB",-0.181298490909089,0.0221355228423531
"7937476","RPLP2",0.267872000000004,0.0221417584115052
"8135218","LRRC17",-0.200068400000001,0.0221813786483277
"8081103","",-0.206921581818182,0.022195768035686
"8151609","LOC101929601///REXO1L2P///REXO1L1P",-0.29164758181818,0.0222051861622242
"7952522","PUS3",0.410855581818183,0.0222132617150827
"8085774","ZNF385D",-0.475141054545452,0.022223520471385
"7927874","",0.277000563636363,0.0222237820785534
"8050240","ODC1",-0.550954181818183,0.0222359310004288
"8044258","LIMS1",-0.352210890909088,0.022243476377328
"8022856","NOL4",-0.205339418181818,0.0222515662812089
"8169002","",0.2856904,0.0223014633133562
"8142671","WASL",0.20410110909091,0.0223233384186772
"7976858","DIO3",-0.257277563636363,0.0223233727898094
"8033912","DNMT1",0.329317909090907,0.02233091918238
"8037272","PSG10P///PSG8///PSG11///PSG9///PSG7///PSG6///PSG5///PSG4///PSG3///PSG2///PSG1",-0.230714018181819,0.0223401962097727
"8052526","XPO1",0.33393352727273,0.0223486856424575
"7905490","LCE3C",-0.281985090909086,0.0223490486861137
"8074309","LOC729461///FAM230B///FAM230C",-0.228910727272727,0.022353499235431
"8000692","BOLA2-SMG1P6///SMG1P3///BOLA2B///SMG1P1///SMG1P5///BOLA2///SMG1P2///SMG1",0.197615454545456,0.0223885698085761
"7928369","SEC24C",0.266714672727273,0.022438822036065
"8154510","",-0.197206,0.0224457001623254
"8120585","SMAP1",0.274270127272727,0.0224510828468666
"8164362","PTGES2",0.180602490909093,0.0224513409884616
"8147748","",-0.167524654545455,0.0224513991384267
"8128650","SEC63",0.347367218181818,0.0224597726003321
"8080918","FAM19A1",0.509426345454545,0.0224845672136726
"8038809","NKG7",0.659940909090915,0.022484945561709
"8159702","EHMT1",0.202166600000002,0.0224886949433601
"7948221","PRG2",-0.255824872727272,0.0224943961487637
"8113666","SEMA6A",-0.217088618181818,0.0225064425394801
"8118613","SLC39A7",0.203182163636365,0.0225092651121702
"8178225","SLC39A7",0.203182163636365,0.0225092651121702
"8179525","SLC39A7",0.203182163636365,0.0225092651121702
"7934513","AP3M1",0.28324841818182,0.0225344033282556
"8077781","VHL",0.247879854545456,0.0225367276143885
"8005043","LINC00670",-0.193153218181817,0.0225560407950059
"8108166","TXNDC15",0.321085799999999,0.0225579397842058
"7949956","TESMIN",-0.195225836363637,0.0225620182264221
"8166607","",-0.464571872727274,0.0225667458944799
"8000013","ERI2",0.335231181818182,0.0225761190387848
"8102745","PGRMC2",0.194232309090911,0.0225804057204411
"7990080","LARP6",-0.196658145454546,0.0225957803963143
"8127234","DST",0.20908029090909,0.0226065736773683
"8060379","PSMF1",-0.408921454545455,0.022613303938433
"7902634","RPF1",0.563236763636365,0.022618119952763
"8011212","SDHC",0.325492963636368,0.0226204046262979
"7990086","THAP10",-0.258003563636363,0.022623668471194
"7944363","",-0.232469636363636,0.0226356685818584
"7948511","VWCE",-0.333879927272726,0.0226514703946239
"8066200","TTI1",0.260706963636368,0.0226653843646984
"8002209","",-0.205551636363637,0.0226715715704136
"7936201","CFAP43",-0.196501509090909,0.0226854433054809
"8019622","TMEM106A",0.259448709090913,0.0226858581443323
"7988852","BCL2L10",-0.243954527272726,0.0226915642083856
"8028219","ZNF420",0.41397972727273,0.0227108927243359
"7898773","EPHA8",-0.205895145454543,0.0227210303980073
"8043236","GNLY",0.674537999999998,0.0227226189956977
"8139656","GRB10",-0.971297490909092,0.0227317615524838
"7984684","",-0.220191890909091,0.022735538262712
"7984983","",-0.220191890909091,0.022735538262712
"7984987","",-0.220191890909091,0.022735538262712
"7990307","",-0.220191890909091,0.022735538262712
"7969177","ST13P4",-0.432500418181817,0.0227397499689355
"8173373","PDZD11",0.212893890909092,0.0227400226702602
"7921121","MRPL24",0.302824163636364,0.0227597129020429
"8098924","LETM1",0.16379469090909,0.0227621227959318
"8109236","SLC6A7",-0.241285945454545,0.0227671036487021
"8005994","ERAL1",0.415292690909093,0.0227803926945347
"7910377","",-0.500556109090907,0.0228022192701622
"7980003","",-0.314057127272727,0.0228042806148558
"7973530","PCK2",0.238825218181821,0.0228104545228881
"8092849","ATP13A3",0.348758654545456,0.022814566374023
"7968252","",-0.262564527272726,0.0228236003063989
"7938646","CALCB",-0.314589799999998,0.022866741602374
"8073799","ATXN10",0.480954945454545,0.0228742100934249
"7975971","SAMD15",-0.329980327272727,0.0228769219878426
"8133112","LOC84214",-0.215678818181817,0.022880783827701
"8077472","GRM7",-0.239462345454544,0.0228876372332754
"7911136","",-0.518192581818181,0.0229031142713632
"8110960","TAS2R1",-0.230440600000001,0.0229182299714191
"8143850","CDK5",0.2838556,0.0229313049201457
"8029368","ZNF284",0.364846727272727,0.0229318031731697
"8063566","RAE1",0.29617241818182,0.0229347766960673
"7901634","MROH7-TTC4///MROH7",-0.211594036363636,0.0229361782374044
"8167198","",-0.33755218181818,0.02293639178076
"7956417","",-0.203146836363637,0.0229472836100914
"8114468","SNORD63",0.370465890909093,0.0229590074751049
"8010614","FSCN2",-0.280663763636362,0.0229678635761964
"8149927","CLU",-0.858599799999999,0.022973495268174
"7989617","",-0.376913745454543,0.0229758377354591
"7921434","AIM2",-0.555727454545455,0.0229759969113888
"8122744","IYD",-0.228788490909089,0.0229792937594926
"7975482","RGS6",-0.730991763636365,0.0229805000886612
"8095628","ALB",-0.160906272727273,0.0229857669951131
"8133540","GATSL2///GATS",-0.502734272727272,0.0230040163708463
"8140249","GATSL2///GATS",-0.502734272727272,0.0230040163708463
"7989501","CA12",-0.199372818181817,0.0230309538818372
"8083318","LOC646903",-0.231777218181817,0.0230427629128313
"7911870","CEP104",0.218158672727276,0.0230433774511004
"8102440","ARSJ",-0.213117727272727,0.02304511982718
"7915202","",-0.228750345454543,0.0230469107085525
"8076339","PHF5A",0.279081890909092,0.0230525180635627
"8117032","",-0.229518872727271,0.0230795315915259
"8109618","",-0.276668345454545,0.0230931059415941
"7993833","METTL9///METTL9",-0.265111909090908,0.0230971349069333
"8180332","UBE2D3",-0.133832909090904,0.0231121704715007
"8135273","",-0.288665581818179,0.0231139238994491
"7957631","MIR331",0.267465309090912,0.023120212798104
"7993296","SHISA9",-0.199860145454545,0.0231348312904326
"8134904","POP7",-0.231889454545454,0.0231377753798847
"8108729","PCDHB11",-0.177075345454544,0.0231386414583283
"8180331","UBE2D3",-0.133830181818182,0.0231687054980929
"8156132","",-0.612712854545453,0.0231772191231215
"8094130","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",-0.328283909090907,0.0231796585990971
"8025028","CLPP",0.180044018181819,0.023182536852751
"7959330","WDR66",-0.231647709090908,0.0231845435656039
"7914245","MECR",0.196419236363638,0.0232102387787294
"8032284","UQCR11",-0.254902218181815,0.0232114193917956
"8143702","ZNF425",-0.207846763636363,0.0232180791549468
"8123621","SERPINB6",0.246990872727276,0.0232221595270566
"8097809","",-0.195979236363636,0.0232576089161564
"8024038","AZU1",-0.325470818181818,0.0232582087221411
"8180312","SKP1",-0.380319272727274,0.0232651763466933
"8002087","RANBP10",-0.751851090909092,0.0232823486484102
"8172158","CASK",0.342186890909092,0.0232832878135619
"8091780","B3GALNT1",-0.345215,0.0232912290342932
"7910022","CNIH3",-0.215802999999998,0.0233003398534213
"7932598","ENKUR",-0.686880945454543,0.0233057616015848
"8063547","",-0.272414309090908,0.0233129118035546
"7901601","MRPL37",0.327943872727275,0.0233176660626454
"8160163","CER1",-0.210032999999999,0.0233184225635989
"8100966","PF4",-0.786222727272724,0.0233233532403978
"8037236","",-0.242291563636363,0.0233294992251557
"8175360","MMGT1",0.291523200000004,0.0233331067678063
"8179481","HLA-DRA///HLA-DQA1",0.437718909090906,0.0233402060701549
"7984802","ISLR2///ISLR2",-0.285468600000001,0.0233619911589645
"8010188","TNRC6C",0.248803690909094,0.023370589681123
"8160839","DCTN3",0.170163418181819,0.0233831027358934
"7912040","TNFRSF25",0.243667018181817,0.0233853668775825
"7911258","OR2L3",-0.286325454545454,0.0233895668283017
"7944011","REXO2",-0.565058127272726,0.0234289597739199
"8078738","OXSR1",-0.279961654545454,0.0234588739031404
"8024655","C19orf71",-0.256676999999998,0.0234627023581619
"8113130","MCTP1",-0.267504327272723,0.0234697208457325
"8132805","VWC2",-0.296299236363637,0.0234769119106904
"7966621","SDS",-0.259772399999998,0.0234780208284832
"8058708","ABCA12",-0.167286563636361,0.0235591843285411
"7976808","LOC100288160",-0.197049818181815,0.0235612777495213
"8144586","MTMR9",0.270338709090911,0.0235617038595547
"8047185","",-0.295018018181815,0.0235619294152988
"8075553","",-0.292929254545453,0.0235736687187174
"8091255","PAQR9",-0.328185272727271,0.0236022794408492
"7982985","MAPKBP1",0.169715163636363,0.0236135011955884
"7973618","IRF9",0.34758072727273,0.0236174024039796
"8025142","ARHGEF18",0.232570836363639,0.0236195610156141
"7967454","",-0.26808527272727,0.0236335076137066
"8151540","",-0.278574181818181,0.0236423860950996
"8031223","LILRB1",0.292288581818182,0.0236564368734914
"8136938","",0.420538818181821,0.0236892703616294
"8143599","",0.420538818181821,0.0236892703616294
"8116020","LMAN2",0.205711818181816,0.0237252551166835
"8067409","LAMA5",-0.217893727272728,0.0237419611002533
"8139737","PSPH",0.171988509090909,0.0237507902681825
"8028233","HKR1///HKR1",0.30865690909091,0.0237702585841741
"8061262","NAA20",0.378042545454545,0.0237731114312502
"8047086","NAB1",0.360812218181817,0.0237747854570405
"7964021","RNF41",0.212426018181819,0.0237811172867394
"8166059","TLR7",0.544392563636367,0.023786966912387
"7998190","RGS11",-0.243550254545455,0.0237906497147566
"7959292","",0.25880590909091,0.0237987280713477
"7940259","MS4A14///MS4A7",0.689349563636368,0.0238042731430825
"8117531","",-0.319035527272728,0.0238051143365272
"8124467","",-0.319035527272728,0.0238051143365272
"8016283","",0.252964036363637,0.0238119048068216
"8175860","PDZD4",0.307854763636365,0.0238221123522861
"8041360","TTC27",0.40745507272727,0.0238790901754564
"8094139","DEFB131",-0.287597472727271,0.0238990021887527
"8118580","BRD2",0.218284490909092,0.0239102906937644
"8134201","GATAD1",0.168317945454548,0.0239244601265114
"8061184","",0.38482429090909,0.0239294943549241
"7948113","MGC72080///OR7E5P///DAPL1///OR7E14P",0.205777836363637,0.0239539332527611
"7938880","HTATIP2",-0.323792981818183,0.0239657218995079
"7900624","ZNF691",0.214822636363637,0.023979096702644
"8104580","OTULIN",0.225988890909091,0.023998139092792
"8004247","RNASEK-C17orf49///C17orf49",0.352907690909092,0.0240139270851959
"8046759","DNAJC10",0.529031509090911,0.0240247058475117
"7981949","SNORD116-1",1.12908727272727,0.0240247070170665
"8115978","UIMC1",-0.20181361818182,0.0240362344099843
"7931665","DUX4///DUX1///DUX5",-0.275095036363637,0.0240736173834455
"8123658","SLC22A23",-0.292741290909089,0.0240748200708241
"8016463","HOXB6",-0.233412581818182,0.0240769281494557
"8132515","BLVRA",0.364182527272727,0.024079580157468
"8169080","H2BFM",-0.273687145454547,0.024097513839106
"7917468","",-0.711009327272726,0.0241029299544285
"8025382","CERS4",-0.360387999999999,0.0241154342398805
"8115907","NOP16",0.187707600000001,0.0241374178156698
"8141625","EPHB4",-0.411355054545455,0.0241482612651356
"7939296","",-0.31990387272727,0.0241529125882656
"8116835","GCNT2",-0.50879298181818,0.0241814723819183
"7996391","",-0.220742236363635,0.0241970992500129
"7994804","MYLPF",-0.234364018181815,0.0242088215442887
"8150112","GSR",-0.240833636363636,0.024221729081489
"8159275","LCN9",-0.253570927272724,0.024225275573783
"7973114","",-0.298241145454543,0.0242290899538909
"8156601","ERCC6L2",0.361490672727276,0.0242399877169674
"8162388","OMD",-0.173300472727273,0.0242440910602977
"8001784","CDH8",-0.258712272727272,0.0242547839995638
"7960702","CDCA3",-0.254750363636362,0.0242685926371725
"8180334","UBE2D3",-0.131306909090906,0.0242823746855967
"8119993","HSP90AB1",0.375770654545454,0.0242903854227461
"7961365","MANSC1",-0.564678999999998,0.0242955761593913
"8086683","PRSS42",-0.224552254545452,0.0243030634309945
"7901227","",0.415613872727273,0.0243051223721083
"8109693","",-0.251312218181816,0.0243167310396342
"8102877","CLGN",-0.232199218181819,0.0243218782363403
"8097120","",-0.204276309090909,0.0243236207946494
"8089230","",0.794634854545457,0.0243262695889656
"8017810","PSMD12",0.279396927272729,0.0243284405583644
"8099242","CCDC96",-0.26450829090909,0.0243290447567512
"8010454","RNF213",0.402982181818183,0.0243399150568382
"8006319","",-0.320815963636363,0.0243510111021989
"7943424","BIRC2",-0.368808799999998,0.0243631513029509
"8146000","ADAM9",-0.375904709090907,0.0243804259960005
"7901744","",-0.186808272727273,0.0243873094762578
"7944913","CCDC15",-0.57155670909091,0.0243972381610959
"8145942","LETM2",-0.386375781818179,0.0244105485400933
"8114239","TIFAB///DCANP1",0.191697618181818,0.024411835935212
"8153409","MAFA",-0.230408472727273,0.0244123752266688
"8139933","",-0.33588830909091,0.0244201394579128
"7974164","",0.401470054545455,0.0244240180498112
"7961413","LINC01559",-0.215755890909091,0.0244269741184095
"8038989","ZNF600",0.553979599999999,0.0244565902996323
"8115441","",-0.208417872727273,0.0244677171781323
"8121739","",-0.257924090909089,0.0244687121386453
"8116400","",-0.228955363636364,0.0244846429016489
"7912209","",-0.479210854545454,0.0244875456322973
"8125328","PPT2-EGFL8///AGPAT1",-0.338496454545453,0.0245129249650555
"8178762","PPT2-EGFL8///AGPAT1",-0.338496454545453,0.0245129249650555
"8179958","PPT2-EGFL8///AGPAT1",-0.338496454545453,0.0245129249650555
"8147262","OTUD6B",0.51980309090909,0.0245166913587547
"8016336","OSBPL7",0.186400272727273,0.0245267046935015
"7956152","PA2G4",-0.450805636363638,0.0245386643658549
"8098204","CPE",-0.221903963636364,0.0245512436083807
"7919388","",-0.283932527272725,0.024559847887719
"8037290","PSG9",-0.280259309090908,0.0245614179957635
"7955817","PCBP2",-0.256901454545453,0.024578352624153
"7975901","LRRC74A",-0.224586127272728,0.0246154856811029
"8027480","RGS9BP",-0.201010909090908,0.0246168531310052
"8133155","TPST1",-0.977042727272726,0.02463153373571
"7979906","SYNJ2BP-COX16///COX16",0.9020498,0.0246357534842965
"8175747","MAGEA6///MAGEA3",-0.248902999999999,0.024666390106943
"7984813","ISLR",-0.221427272727271,0.0246687552897579
"7932082","CCDC3",-0.224000109090911,0.0246817083508482
"7915056","EPHA10",-0.199404854545455,0.0246858363893675
"8174469","KCNE5",-0.249898854545453,0.0247176521959349
"8120411","PRIM2",0.389032236363636,0.0247258116036092
"8056361","",-0.320895618181818,0.024728346161576
"8008644","",-0.485352872727272,0.0247288382198745
"8100798","SULT1B1",-0.498495090909094,0.0247421597642379
"8140239","PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1",0.262957363636366,0.0247463979422751
"8014871","PGAP3",0.207160600000001,0.0247592596817566
"8026383","",-0.239263418181817,0.0247620421287794
"8165492","RNF208",-0.331871909090909,0.0247777847510345
"8165637","RNF208",-0.331871909090909,0.0247777847510345
"7910369","HIST3H2BB",-0.29646889090909,0.0248182055255412
"7947221","LIN7C",0.46128412727273,0.0248385144804679
"7900201","UTP11",0.458268781818185,0.0248527738890028
"7939494","ACCSL",-0.320704872727271,0.0248591717582676
"7992877","ZNF75A",0.398255036363635,0.0248746139006561
"8022404","FAM210A",0.427745545454546,0.0248921114433483
"8126018","STK38",0.239936727272728,0.0248967461683728
"7912659","AGMAT",0.280866581818184,0.024918055375386
"7914212","SNORA61///SNHG12",0.577434163636363,0.0249280705783247
"8128892","",-0.216123290909091,0.024949155695264
"8050687","",-0.281435854545454,0.024959289994983
"8124967","BAG6",-0.566801818181814,0.0249607867769726
"8122265","TNFAIP3",0.413331909090912,0.0249630876513686
"8055688","RND3",-0.218171727272727,0.024968748265134
"7943297","CEP57",0.521680381818182,0.0249793138865401
"8180329","UBE2D3",-0.13147290909091,0.0249913206664508
"8051528","CEBPZ",0.36770341818182,0.0249972707474286
"7917199","TTLL7",-0.273818272727271,0.0250014237654767
"8096718","AIMP1",0.342531600000001,0.0250053664289737
"7916493","PLPP3",-0.29319749090909,0.0250066720770929
"7918149","",-0.238015054545453,0.0250137938614497
"8169804","",-0.328954618181819,0.0250193937312368
"7899289","WDTC1",-0.313609890909094,0.0250266288740516
"7952484","TMEM218",0.246174872727273,0.0250402311819606
"8067860","",-0.24825778181818,0.0250511932803743
"8087576","IFRD2",-0.233519872727272,0.0250626694601145
"8166576","MAGEB5",-0.166998418181818,0.0250863547453519
"7948612","FADS1",0.377929545454545,0.0251036709058055
"7931656","DUX4///DUX1///DUX5",-0.269526,0.0251190526197052
"7931659","DUX4///DUX1///DUX5",-0.269526,0.0251190526197052
"7931662","DUX4///DUX1///DUX5",-0.269526,0.0251190526197052
"7931668","DUX4///DUX1///DUX5",-0.269526,0.0251190526197052
"7931671","DUX4///DUX1///DUX5",-0.269526,0.0251190526197052
"8075705","",-0.313431854545449,0.0251203206348074
"8042905","HTRA2",-0.250771018181819,0.0251296961374351
"7923503","ADIPOR1",-0.30879909090909,0.0251300584404452
"7969835","PCCA",0.312945236363638,0.0251408978406543
"8110518","C5orf60",-0.250488109090908,0.0251491362993547
"8157638","MRRF",0.335445272727275,0.025155198650922
"8037246","PSG6",0.240831145454546,0.0251596644101266
"7963261","",0.293031781818184,0.0251602702019637
"8163936","LHX6",-0.208602654545452,0.0251713260893884
"8119648","KLHDC3",0.236638454545458,0.0251765695536027
"8040698","SLC35F6",0.253292363636364,0.0251790373614094
"8110253","ZNF346",-0.382206418181818,0.0251834030660774
"8178526","BAG6",-0.569305381818179,0.025190136434472
"8179782","BAG6",-0.569305381818179,0.025190136434472
"8146171","IKBKB",0.247380654545454,0.0252147051556129
"8134856","FBXO24",-0.253787290909092,0.0252244204362812
"8167560","GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12C///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE6///GAGE2C",-0.497551163636364,0.0252334283533834
"8105937","LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA5///SMA4",0.417176600000003,0.0252403113101029
"8122703","",-0.389313781818182,0.0252455893811787
"8108422","",0.293869490909092,0.0252660933059891
"7898623","UBXN10",-0.317828109090909,0.0252678265475739
"8142084","",-0.537935454545455,0.0252819247420963
"7904303","CD101",0.540727872727272,0.0252874669755583
"8085393","TMEM40",-0.74111909090909,0.0252986869565122
"7944955","PKNOX2",-0.208625618181818,0.0253063920318428
"7917037","CRYZ",0.529840654545457,0.025309940614023
"8003344","SNAI3",-0.211897363636364,0.0253210207791295
"8072529","DEPDC5",0.256413345454545,0.025321115479447
"8021301","RAB27B",-0.68984990909091,0.0253225279514713
"8087780","",-0.712565854545456,0.0253370046474653
"7909789","TGFB2",-0.523543509090908,0.0253506756915685
"7944763","",0.268043290909093,0.0253563198225742
"8079993","CYB561D2",0.192436254545457,0.0253590765795911
"8097645","",-0.164292090909091,0.0253594815247737
"8119198","CMTR1",0.447151727272727,0.0253662714227578
"8154059","SMARCA2",0.274551581818184,0.0253689546964259
"8067942","MIR99A",-0.2878164,0.0253861308978769
"7948364","MPEG1",0.433183454545455,0.0253930257855198
"8145652","LEPROTL1",0.27078472727273,0.0254019261704611
"7983985","LDHAL6B",-0.242949872727273,0.0254137404078412
"8026390","CCDC105",-0.260866981818178,0.0254404778953724
"8055592","",-0.30288396363636,0.0254427411077719
"7952290","TRIM29",-0.187203327272726,0.0254451385750157
"8101814","",-0.222873327272727,0.0254655839545443
"7922752","",-0.256981672727271,0.0254675047179356
"7985016","SNX33",0.193505163636365,0.0254694378465261
"7938053","OR52N4",0.473565690909091,0.0254792948784945
"8081337","",-0.176250654545452,0.0254958243239962
"8034108","YIPF2",-0.385920854545454,0.0255044966586877
"8110183","CDHR2",-0.232306454545453,0.0255120194099665
"8164269","ENG",0.223148090909092,0.0255251101719914
"8051464","HEATR5B",0.210471181818184,0.0255386283574012
"8114263","LECT2",-0.204457436363636,0.0255447246498043
"8054131","COA5",0.303683745454546,0.0255462344169956
"8053449","TMEM150A",0.17487612727273,0.0255613725721057
"8006715","TADA2A",0.400878145454546,0.0255635937145972
"8036954","",0.308173636363637,0.0255698910708788
"8171295","",-0.234955909090908,0.0255711609942371
"8067554","TCFL5",0.29324312727273,0.0255714717484946
"8156026","CEP78",0.722063163636364,0.0255723500591765
"8137089","",-0.179897527272727,0.0255917788501667
"8051187","FNDC4",-0.245917636363637,0.0256185915284197
"8038246","TULP2",-0.207245072727273,0.0256220097211109
"8144361","MCPH1",0.269241436363638,0.0256261672400517
"8034512","SNORD41",0.726744745454546,0.0256382425307898
"8103789","GPM6A",-0.264406490909091,0.0256550156581782
"8047257","SATB2-AS1",-0.226832472727271,0.0256799746784876
"8147891","PKHD1L1",-0.487757654545454,0.0256809139756989
"8081941","",-0.38882289090909,0.0256832075140906
"8052233","CLHC1",-0.308142436363636,0.0256914783943818
"8171883","PPP4R3CP",-0.259950945454544,0.0257163744546995
"7942465","MRPL48",0.456946963636366,0.0257168854243891
"8023955","BSG",-0.39453690909091,0.0257346056631105
"8180197","ALPP",-0.212746490909092,0.0257399184516432
"8145272","R3HCC1",0.165092927272729,0.0257551545125588
"8006181","",-0.263905036363634,0.0257619737631501
"7922418","SNORD74",0.411745545454545,0.0257932688937902
"8136469","",-0.264699345454544,0.0257937460161173
"7967794","ANKLE2",0.2253656,0.0257992075518099
"8039706","ZNF256",0.275460818181816,0.0258033176305697
"7966690","TBX3",-0.249082545454545,0.0258047699877116
"7992049","HAGHL",-0.260372472727269,0.0258184725099449
"8008029","TBX21",0.336913854545454,0.0258415055517495
"7989216","",-0.555300145454543,0.0258423193974759
"7912852","EIF1AX",0.421855145454547,0.0258596271846725
"8075024","POM121L10P///POM121L8P///POM121L9P///POM121L1P",-0.332227654545456,0.0258695390705835
"8000848","CD2BP2",0.194328527272729,0.0258756735682879
"7990138","GRAMD2",-0.240985618181817,0.0258769944118253
"8023216","",-0.19867747272727,0.0258787910406543
"8061426","",-0.330692454545454,0.0258822160663921
"8042356","MEIS1",-0.393168199999998,0.0259011264573109
"8120820","",-0.195410872727273,0.0259039235681502
"8137986","RNF216",0.252637727272729,0.0259079002564325
"7997633","USP10",0.235712581818184,0.0259089741613603
"8059275","",-0.184656763636363,0.0259096882878457
"7961252","PRH1-PRR4///PRR4",0.211831654545456,0.0259147484450216
"7989387","VPS13C",0.430783399999999,0.0259148887466002
"7899528","OPRD1",-0.2546594,0.0259236269824794
"7907572","PAPPA2",-0.226029599999999,0.0259291116427036
"8061167","LINC00851",-0.210768854545453,0.0259400540220907
"7912511","KIAA2013",-0.16251058181818,0.0259428940836867
"8026541","FAM32A",0.255353672727274,0.0259451760218201
"8129097","TSPYL1",0.498859145454548,0.0259595973672897
"8019643","DOC2B",-0.272819872727272,0.0259607548999728
"8133331","POM121C///POM121",0.276700563636361,0.0259637469281072
"8006608","CCL4L1///CCL4L2///CCL4///CCL4L1",0.525989599999999,0.0259723310358796
"7947110","E2F8",-0.189314090909092,0.0259756556118987
"7916862","WLS",-0.587376199999998,0.0259796312233162
"7935535","CRTAC1",-0.197889890909089,0.0259945531478609
"8035838","ZNF724",0.548845472727272,0.0260072061439408
"8118548","HLA-DRA///HLA-DQA1",0.431703818181816,0.0260129358337672
"8119390","LRFN2",-0.222720199999999,0.026014802255979
"8152117","",-0.188665654545454,0.0260165210585078
"7940636","SCGB2A2",-0.247811199999999,0.0260176701331297
"7974146","PRPF39",0.464168818181821,0.0260210784296966
"8124484","HIST1H2BJ",-0.489866545454547,0.0260289190715494
"8092532","",0.405572909090912,0.026038617441474
"7991209","MRPL46",0.38300072727273,0.0260389933388461
"8101043","G3BP2",0.271131636363638,0.0260420624855173
"8087372","CCDC71",0.208825381818183,0.0260542871238342
"8023218","",-0.304218872727271,0.0260656207180425
"8080998","",-0.359951454545453,0.0260679151401505
"7947040","SPTY2D1",0.252838363636365,0.026075848296197
"8116335","C5orf45",0.219687690909091,0.0260832133809147
"8136095","AHCYL2",0.274610418181819,0.0260928462295386
"8054794","",-0.232800381818182,0.0261119362642018
"7950555","LRRC32",-0.253432563636362,0.0261257469268308
"8072610","FBXO7",-0.336412545454545,0.0261293663950388
"8043367","PLGLA///LPAL2///PLGLB1///PLGLB2///PLG",0.534063563636363,0.026129882462354
"8053602","PLGLA///LPAL2///PLGLB1///PLGLB2///PLG",0.534063563636363,0.026129882462354
"8119609","CNPY3",0.208657090909094,0.026130769001882
"8025498","SNORA70///RPL10",0.37118545454546,0.0261457350345693
"8044634","FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4",-0.185655418181819,0.0261486706846807
"8035905","ANKRD27",0.219625163636364,0.0261486840541278
"7958017","",-0.223078527272726,0.0261498385118809
"8085407","RPL32",0.325966363636363,0.0261698164040469
"8149685","LGI3",-0.244922145454542,0.0261817509887637
"8023154","TCEB3CL2///TCEB3CL///TCEB3C///TCEB3B",-0.284364945454544,0.0261852968101744
"7954631","FAR2",-0.407633090909092,0.0261875042201028
"8140269","PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1",0.255232109090912,0.0261936415499554
"7929258","KIF11",-0.354949054545454,0.0262010281733744
"7969479","BTF3P11",-0.222168218181818,0.0262026095686148
"8135568","MDFIC",0.215774745454544,0.0262032212853903
"8112491","LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA5///SMA4",0.435279345454548,0.0262137866022089
"7929550","CCNJ",0.26517901818182,0.0262365614039197
"8162059","SLC28A3",-0.315736054545454,0.0262413569525154
"8025296","TRAPPC5",-0.294911272727273,0.0262451132546268
"8029530","APOE",-0.263098054545456,0.0262466870345396
"8123744","F13A1",-0.656439818181818,0.0262485909119191
"7973054","",-0.443771018181817,0.0262504328198408
"8070046","PAXBP1",0.438162872727276,0.0262698783268232
"8038532","IZUMO2",-0.250364599999999,0.0262826157522531
"8044263","RANBP2",0.438446872727275,0.0262872329881055
"8147206","RIPK2",0.326762818181821,0.0262890091303918
"8049079","C2orf57",-0.170777127272726,0.0262912581617945
"8034130","KANK2",-0.346757199999998,0.026295268229872
"8133860","GNAI1",-0.243022345454545,0.0263866500047383
"7923372","PHLDA3",-0.249788254545456,0.026402094050592
"7999387","EMP2",-0.23322358181818,0.0264073187842989
"8132580","YKT6",0.231933236363634,0.0264264192316984
"8150590","",-0.176076327272726,0.0264353810122112
"8180240","",0.320444254545455,0.0264598992246471
"8170200","ZIC3",-0.208046690909089,0.0264636162320969
"8108192","C5orf66",-0.235904927272726,0.0264652469651745
"8036365","ZNF829",0.239899545454546,0.0264699267060543
"8039680","ZNF671",0.212244781818184,0.0264852721833787
"8136801","PRSS3P2",-0.181960454545455,0.0264903332805561
"8030831","ZNF175",0.438613527272728,0.0265026936742583
