"","Symbol","log2FoldChange","pvalue"
"95","LINC01134",-0.367385026658763,0.101579720459682
"96","LOC107985376",-1.09925653209017,7.08661584458935e-06
"97","AJAP1",1.04267790791637,0.00723705842204582
"98","NPHP4",-0.0497743110238616,0.593028573407543
"99","KCNAB2",-0.196479273476424,0.0132790333917448
"100","CHD5",0.192785063690281,0.515046321371163
"101","RPL22",0.624408051183561,4.42339280604406e-08
"102","RNF207",0.289152845460394,0.235696940364911
"103","ICMT",0.170471521854006,0.093462839309044
"104","GPR153",0.466526654616351,0.0511378118255957
"105","ACOT7",0.02876747673872,0.860485587896521
"106","ESPN",1.54000447104677,1.05427266975017e-08
"107","TNFRSF25",1.56424737873816,8.90982271136257e-06
"108","PLEKHG5",1.89716970838462,2.03550370889935e-10
"109","NOL9",0.546252076447617,1.09862686459375e-08
"110","ZBTB48",-0.214191939538072,0.0113442484605828
"111","KLHL21",-0.224902678448703,0.0426934299188677
"112","LOC107984913",-0.144195442315468,0.473568031167864
"113","PHF13",-0.134359135245845,0.120709410353434
"114","THAP3",0.168049573027136,0.0142769236375188
"115","DNAJC11",0.337570389998809,8.22655688127322e-05
"116","CAMTA1",-0.166854019754022,0.0824768146308036
"117","VAMP3",-0.496118342716377,7.0092481661403e-07
"118","PER3",0.442719636169162,0.0110754223589951
"119","UTS2",0.124189081459972,0.563724860132478
"120","TNFRSF9",-0.503207503185581,0.00974659770865147
"121","PARK7",-0.179113168226541,0.000865648195028082
"122","ERRFI1",0.235002831230269,0.107774210906365
"123","RERE",0.0184866546418428,0.874368014018375
"124","RERE-AS1",0.0849818914497486,0.52384496356942
"125","ENO1",-0.537522558731066,6.76276809379666e-07
"126","LOC112268261",0.7983466195081,0.0872345278784421
"127","CA6",1.24972811261231,0.00845058959510604
"128","SLC2A5",-1.04400961166981,0.0044978423009769
"129","GPR157",-0.0900584073150346,0.683130828981963
"130","MIR34AHG",-2.66905595093308,1.1205486893628e-16
