"","Symbol","log2FoldChange","pvalue"
"138","CLSTN1",0.735539264954339,3.55061944446673e-34
"139","CTNNBIP1",-0.196364201532909,0.0100203190756602
"140","LOC105376717",-0.275160803055508,0.0261763739881225
"141","LZIC",-0.053135763050275,0.264834012883235
"142","NMNAT1",-0.901497648806284,2.02548902788621e-27
"143","TMEM274P",-0.774549972349765,2.59431583363926e-05
"144","RBP7",-1.25042636684688,1.45827652902529e-25
"145","UBE4B",-0.493081351409931,3.3758836363095e-14
"146","KIF1B",-1.34347127687862,1.60316845726839e-24
"147","LOC105376725",-1.23527982363496,9.31123470909072e-16
"148","PGD",-1.3795946123438,2.42516667283653e-28
"149","CENPS-CORT",0.824658769724989,1.96018693022682e-08
"150","CENPS",0.68393891550977,1.87595974990601e-05
"151","DFFA",0.677650699122525,2.15159545075762e-20
"152","PEX14",0.568637048155891,6.09534679383674e-13
"153","CASZ1",-0.36759026878549,3.10646917468091e-05
"154","C1orf127",-0.13227248737906,0.575005879247821
"155","TARDBP",0.200952925749144,4.63445675979275e-07
"156","MASP2",0.45987732956564,3.79274692209988e-07
"157","SRM",1.03104546577943,1.02878808994325e-20
"158","EXOSC10",0.672840735101966,2.14711912746195e-28
"159","EXOSC10-AS1",0.651486962808465,2.20516169498807e-09
"160","MTOR",0.291080945622673,2.4020037179425e-09
"161","MTOR-AS1",0.1344836763159,0.189674514790246
"162","ANGPTL7",0.445883091151402,0.0970814659756361
"163","UBIAD1",1.35493824225883,2.12639587689135e-51
"164","FBXO2",1.70151416806417,2.87016233997381e-10
"165","FBXO44",1.41222697631254,9.91059582904868e-35
"166","FBXO6",-1.10769891163186,3.4841381758557e-09
"167","MAD2L2",-0.411201063901737,6.43220468353016e-06
"168","DRAXIN",1.19539392416869,2.75139665843719e-12
"169","AGTRAP",-1.25983867478752,3.73797112155981e-44
"170","C1orf167",-0.177391722090167,0.0755078855798576
"171","MTHFR",-0.119974282608674,0.192069236240402
"172","CLCN6",-0.0833208951165789,0.460281720691807
"173","NPPA-AS1",-0.119290510864283,0.339794981539824
"174","NPPA",-0.531842681743839,0.00851624696022868
"175","KIAA2013",-0.637738269676328,3.75189906114157e-20
"176","PLOD1",-1.07884598517436,2.80360108132455e-23
"177","MFN2",-0.90281810125942,7.62243905512004e-11
"178","MIIP",-0.925483400374289,3.51179985119053e-20
"179","TNFRSF8",-0.606958963383927,6.48477108354289e-07
"180","TNFRSF1B",-0.516657529207528,2.45453285788673e-13
"181","LOC107984917",-0.684163449714784,2.21922028663674e-07
"182","VPS13D",0.100427836967554,0.0362396768168815
"183","LINC02766",2.23352292872482,4.41572689019523e-21
"184","DHRS3",2.29854286960682,1.05277124441741e-34
"185","PRDM2",-0.258488024876464,5.09403080527816e-07
"186","KAZN",-1.23940768088541,1.33963107657798e-08
"187","TMEM51-AS1",-1.09909234997058,6.15018183949186e-06
"188","TMEM51",0.254677496428778,0.292796209777534
"189","FHAD1",0.628575863639036,0.000824718135806788
"190","EFHD2-AS1",-0.49223294624773,0.000393044849324151
"191","EFHD2",-0.714282391840016,9.67019708940015e-21
"192","CTRC",-0.476769270938546,0.00857602205960472
"193","CELA2B",-0.337946280070911,0.00767247441714572
"194","CASP9",-0.516908013386569,2.72931586576388e-14
"195","DNAJC16",0.378352540037654,4.27438179579595e-13
"196","AGMAT",2.37078422869931,4.74265554356647e-33
"197","DDI2",0.425555439745967,3.21988546275221e-13
"198","RSC1A1",0.405107761127494,4.12184526861021e-08
"199","PLEKHM2",-0.420633447031474,2.51379748740625e-10
"200","SLC25A34",-0.606139728412957,5.64803855392901e-06
"201","UQCRHL",-0.211078796749493,0.0722124103982976
"202","SPEN-AS1",-0.232390536628521,4.48817374979552e-05
"203","SPEN",-0.269401928880719,7.21243564508019e-06
"204","ZBTB17",-0.256197258295257,1.0401770417317e-07
"205","EPHA2",2.08370091702097,1.00794318046738e-11
"206","ARHGEF19",1.19428580506371,1.46478397579182e-23
"207","ANO7L1",0.349560024733448,0.112059199931546
"208","CPLANE2",0.9453839418026,1.72664200513059e-11
"209","FBXO42",-0.158553982598204,3.89430831750783e-06
"210","SZRD1",-0.280661069057847,3.45579834300331e-10
"211","SPATA21",-0.231035702396688,1.22490566782964e-07
"212","NECAP2",-0.0695775083149413,0.254417684046358
"213","LINC01772",0.109923245024005,0.193596736483691
"214","CROCCP3",0.564698595532718,4.23720339990562e-11
"215","NBPF1",0.429476553806832,9.65732371564123e-07
"216","LOC105376794",0.728975327764515,3.8600849862622e-07
"217","CROCCP2",0.74746379414751,2.67344877621056e-13
"218","MST1P2",1.78981094362088,7.37471995291976e-18
"219","LOC107985736",1.40460328921053,1.53297584433932e-09
"220","MST1L",2.16229109342882,3.08163083511223e-20
"221","LOC105376805",0.585540916731601,3.11823945014831e-05
"222","CROCC",1.5324915644912,2.12935893905255e-39
"223","ATP13A2",0.109340632919193,0.20617964841746
"224","SDHB",-0.543840984819664,1.35318683756546e-20
"225","PADI2",-1.45193533659283,3.89644692655393e-23
"226","PADI4",-1.87831326943089,7.50641502511723e-26
"227","PADI6",-0.641648463104281,0.0738953558844341
"228","RCC2",0.167316565419259,0.0328862878783471
"229","ARHGEF10L",-0.236694561795902,0.15244360596362
"230","ALDH4A1",-0.988653228087274,5.19176929539609e-15
"231","IFFO2",1.77051009464098,6.66425938139938e-64
"232","UBR4",-0.268808900679037,1.8499058865034e-07
"233","EMC1-AS1",0.402558515577498,8.45806936886096e-07
"234","EMC1",0.546377082231082,2.02258027936392e-16
"235","MRTO4",0.99973794395507,5.80813972599175e-24
"236","AKR7A3",1.2935050049681,3.21993365941007e-07
"237","LOC100506730",0.814434453324405,3.33506532972991e-09
"238","AKR7A2",0.396393768193969,2.77780945392142e-05
"239","SLC66A1",-0.322351295729305,5.43252758124702e-06
"240","CAPZB",-0.608486125573498,4.30178641077655e-24
"241","MICOS10",0.0766111786583031,0.420028027096928
"242","MICOS10-NBL1",0.176378864584378,0.0210121348261414
"243","RPS14P3",0.526385271705902,0.000128920535513707
"244","NBL1",2.8162048449008,4.3452010298004e-22
"245","HTR6",3.73269760840277,2.20109184102315e-21
"246","TMCO4",0.724238041092946,1.13045424618e-16
"247","OTUD3",1.19576846368729,1.13784967690971e-39
"248","UBXN10",0.519746312544074,0.0470731833561033
"249","CAMK2N1",3.64300719224267,4.55274015329095e-32
"250","MUL1",-0.283778924099037,1.17482289142472e-07
"251","CDA",-1.46868160158665,3.17790613745047e-19
"252","PINK1",-0.8885680763696,3.17846594291558e-21
"253","PINK1-AS",-0.634612156534533,1.31381001263583e-19
"254","DDOST",0.0925569235266896,0.171212003679808
"255","LOC112268222",0.103877714846124,0.0729557948598367
"256","HP1BP3",0.0946352090910107,0.0718249483310173
"257","EIF4G3",-1.04399908640863,2.61787713933597e-25
"258","LOC105376830",-1.01359741391662,3.91951735322952e-08
"259","LOC105376829",-0.781885268326638,4.25877910914664e-06
"260","ECE1",-1.06292404021742,1.89537943034654e-25
"261","ECE1-AS1",-0.310576833966114,0.0291997293160382
"262","NBPF3",0.901455254363012,8.46129653464813e-05
"263","ALPL",-1.55892312222703,7.98597179398786e-17
"264","LINC02596",-0.810332758896592,1.49004223044287e-06
"265","RAP1GAP",-0.710093992944722,6.5317784868999e-06
"266","USP48",-0.392748139505237,3.51648700594273e-07
"267","LDLRAD2",1.00188625350587,5.42925538514621e-06
"268","HSPG2",1.32085714804167,2.21675026392204e-11
"269","LINC01635",0.723178111149126,3.87822425145561e-05
"270","LINC00339",0.403133764407745,5.37449522351172e-06
"271","CDC42-AS1",0.139885435581713,0.42508921832008
"272","CDC42",-0.638927777964072,1.80248537905571e-25
"273","WNT4",-0.643925190604441,1.30782136061554e-05
"274","ZBTB40",1.02856576871531,2.56211678475562e-36
"275","C1QA",-0.395034993598171,0.209357461743727
"276","C1QC",-1.60965582297774,3.12717595768923e-05
"277","C1QB",-0.835049306616328,0.0278507678501374
"278","EPHB2",-0.716625398805637,0.00214203790392834
"279","KDM1A",0.611022764535557,8.89170345410911e-19
"280","LUZP1",0.511827770736159,2.19099732471571e-11
"281","LINC01355",0.917022353304659,1.57398849778405e-09
"282","HNRNPR",0.48268443373446,3.11688597151315e-13
"283","ZNF436",0.288542054488439,2.81370841257037e-07
"284","ZNF436-AS1",0.639456386243059,1.40839338834838e-06
"285","TCEA3",3.52059859189689,7.0906322078003e-31
"286","ASAP3",0.246741100938038,0.154522778103105
"287","E2F2",-1.0238047426457,2.69871004791946e-08
"288","ID3",1.31208329582717,2.21043354425817e-09
"289","MDS2",3.57641142579295,2.85993112374336e-31
"290","RPL11",0.884539663250494,2.0136610868376e-20
"291","ELOA",0.0971129658726271,0.136390301054295
"292","ELOA-AS1",0.193288970114068,0.0015955150739831
"293","PITHD1",0.300069288222924,1.31064203630641e-10
"294","LOC105376860",-0.382281735325687,3.94074796780006e-11
"295","LYPLA2",-0.371659956884354,9.42782709432833e-09
"296","GALE",-0.335661718268797,9.48155862991551e-05
"297","HMGCL",-0.178480559517306,0.00532846560235276
"298","FUCA1",-0.165415590094636,0.169626701910762
"299","CNR2",0.733278948811157,3.69619743083966e-05
"300","LOC107984929",0.567715416327562,0.018568780186205
"301","PNRC2",-0.0402905794881745,0.44781240746408
"302","SRSF10",0.373388280027231,1.15894264913189e-12
"303","IFNLR1",1.23011849183547,9.35669920249312e-11
"304","STPG1",0.590766335856946,9.56240647677647e-07
"305","NIPAL3",1.321764025694,3.70253533265764e-39
"306","RCAN3AS",1.92656118181974,4.23384192696397e-21
"307","RCAN3",2.55111894038632,1.24684687461285e-48
"308","NCMAP-DT",2.58195966240812,1.88534437735581e-46
"309","SRRM1",0.17719388851077,2.99913856017604e-06
"310","CLIC4",-0.98051884994779,5.34010205170926e-27
"311","LOC105376876",4.040938825552,1.29565711820879e-23
"312","RUNX3",2.03742282027554,1.29448268365412e-56
"313","LOC107984932",2.0372849340892,1.45022126429111e-21
"314","RUNX3-AS1",2.42843934049016,2.15410751771668e-38
"315","SYF2",-0.52254633273472,3.95094927804055e-10
"316","RSRP1",-0.604745709832824,6.60350434849829e-11
"317","LOC105376882",-0.890840301378335,0.0062183694814859
"318","RHD",-0.589092660655694,0.0678086994053197
"319","TMEM50A",-0.669640464066947,1.52428425685369e-18
"320","RHCE",-0.647547963081261,1.06107377591791e-20
"321","MACO1",0.410514886666345,6.52999173319049e-12
"322","LDLRAP1",1.62996942797742,2.8391912269297e-26
"323","MAN1C1",1.81258844138373,9.20669048235479e-39
"324","SELENON",0.111529997654751,0.246711404757751
"325","MTFR1L",-0.0569435182773541,0.345527389194827
"326","LOC646471",0.44114206411498,9.26759875647567e-07
"327","AUNIP",-0.161280500541034,0.00431302650333663
"328","PAQR7",0.17872498661108,0.165000427718732
"329","STMN1",0.0339400346105792,0.869719771097931
"330","MIR3917",-0.0948850543633668,0.768607043435217
"331","PAFAH2",1.00743212475402,3.84818373129833e-44
"332","PDIK1L",0.670179077331656,2.6424299102818e-13
"333","ZNF593",0.980120552436987,8.58159310880293e-07
"334","CNKSR1",2.0021915335094,6.07802761276527e-20
"335","CEP85",0.394423227800064,3.35188619631567e-06
"336","SH3BGRL3",-0.765605257399381,1.63395199452451e-13
"337","UBXN11",0.207211668944021,0.0527736373176116
"338","CD52",0.869849898909673,2.42473024436414e-10
"339","CRYBG2",-0.162990285221939,0.247909340416319
"340","ZNF683",4.72720783437324,1.6390900130345e-40
"341","DHDDS",-0.0122666817608869,0.81052183876478
"342","DHDDS-AS1",-0.373088544533006,0.00510454975080103
"343","HMGN2",-0.607609159002911,1.37771634587102e-10
"344","RPS6KA1",-0.643710282212571,5.73708221213122e-19
"345","LOC101928728",-0.288814271633701,0.085797412585082
"346","ARID1A",-0.39096389668629,3.47675863546908e-17
"347","PIGV",-0.246539383895577,0.00208816275140518
"348","ZDHHC18",-0.837422443560438,1.19105755889127e-12
"349","SFN",-0.541504844984536,0.0321874503406098
"350","GPN2",0.379022884390532,3.82200396624351e-22
"351","GPATCH3",-0.142685933012862,0.0106821836554821
"352","NUDC",0.136465082667845,0.019834103058642
"353","KDF1",2.53385517360117,3.95490292232336e-25
"354","TRNP1",0.160470541678534,0.503248095513111
"355","LOC101928391",-2.04304551682312,1.14930936350728e-05
"356","SLC9A1",-1.01515925527023,3.27828825183624e-27
"357","WDTC1",-0.813588526727584,1.91521436675636e-26
"358","TMEM222",-0.0943789065896602,0.149307175014392
"359","ACTG1P20",0.021215883924472,0.88300871904229
"360","SYTL1",-0.191598866316222,0.0321302738394793
"361","MAP3K6",-0.437025578002685,0.00158612762874856
"362","GPR3",-0.0429293911959692,0.878371977914916
"363","WASF2",-0.42459257548867,1.05713239340662e-12
"364","LOC105376892",2.3880901128778,6.90691003970958e-18
"365","AHDC1",0.841838795626084,8.54838262234345e-16
"366","FGR",-0.983464804140126,1.91234935399856e-36
"367","IFI6",-0.91454883348753,0.00860493951299389
"368","FAM76A",0.419773353290102,9.49120526215196e-16
"369","STX12",-0.535385254157054,7.82640015958166e-18
"370","PPP1R8",0.218786466919106,2.16702614807666e-08
"371","THEMIS2",-0.670340648887046,9.76525099824953e-24
"372","RPA2",-0.0692897963547454,0.233023428959828
"373","SMPDL3B",-0.0484112642098708,0.767969767946826
"374","XKR8",-0.486796231994795,1.90617920113521e-05
"375","EYA3",-0.291379408632699,0.00018592546397114
"376","PTAFR",-0.642296905185483,7.26678736363197e-12
"377","DNAJC8",0.0134456592627685,0.802805290205672
"378","ATP5IF1",-0.0454058549952038,0.555760271004566
"379","SESN2",-0.828635913958851,5.34966326258585e-15
"380","MED18",-0.427799600385147,6.98460912429771e-09
"381","PHACTR4",0.36662614912463,2.10415428549401e-08
"382","RCC1",0.409490313306669,1.56450201977788e-10
"383","SNHG3",0.592964275133693,3.26488656688018e-13
"384","SNORA73B",0.292764771560389,0.114637001394546
"385","TRNAU1AP",-0.0520422739987878,0.375086399620477
"386","SNHG12",1.11941828942484,3.49565914772971e-35
"387","SNORA61",1.07995371413204,1.46416364332317e-14
"388","SNORA44",1.01918653395092,6.40393587775615e-15
"389","SNORA16A",1.24457920099,6.9244277388459e-17
"390","RAB42",-0.296157586152397,0.0294970740015931
"391","TAF12",-0.519349417334333,3.2816331103949e-14
"392","TAF12-DT",0.549273140974359,0.00188063118319973
"393","GMEB1",-0.0954096189750092,0.0121137991839538
"394","YTHDF2",0.0843696660248664,0.0336356178407427
"395","OPRD1",-1.15201436481099,1.73482955171511e-08
"396","EPB41",-0.129335973725338,0.111027062481318
"397","TMEM200B",-0.112945350186678,0.178135180052211
"398","SRSF4",-0.35094577546854,1.61057403691467e-14
"399","MECR",0.936139013080271,6.42810550940687e-15
"400","PTPRU",-0.29057080888423,0.347574364480074
"401","MATN1",0.867790281741886,3.25078744406853e-05
"402","MATN1-AS1",1.15709423820343,1.17311492301602e-16
"403","LAPTM5",-0.633315982894232,1.92069364480401e-19
"404","MIR4420",-0.208462836592533,0.310716692463938
"405","LOC105378620",-0.403375035711488,0.0129649331387234
"406","SDC3",-0.173895375190875,0.527462162498158
"407","PUM1",-0.13425889749646,0.000252860662857039
"408","SNORD103B",0.324711826200525,0.0731719559001172
"409","SNRNP40",0.449415837851649,6.07743470538259e-15
"410","ZCCHC17",-0.331195495001664,8.39955818400756e-07
"411","FABP3",0.942030769820725,3.6984316336424e-11
"412","SERINC2",-1.68305486751053,9.09552997605902e-18
"413","HCRTR1",-0.32994043582965,9.71968352501853e-07
"414","PEF1",-0.361578329334143,1.38383592302199e-09
"415","PEF1-AS1",-0.679300674680523,0.0204591875121319
"416","ADGRB2",2.93766640474989,3.56793857220972e-25
"417","SPOCD1",-1.63597101390048,2.85489815661247e-11
"418","PTP4A2",-0.276849081180521,2.34390139256017e-09
"419","KHDRBS1",0.0738065618062756,0.164115456392292
"420","TMEM39B",0.0524477174950623,0.488992727453199
"421","KPNA6",-0.0808570064720554,0.0610921000723287
"422","TXLNA",0.419458660777523,3.45901660119334e-14
"423","CCDC28B",0.635475620614217,8.95319902005678e-14
"424","TMEM234",-0.478279366072708,6.03110018150786e-14
"425","IQCC",0.0721809750119601,0.492803064671937
"426","DCDC2B",-0.287546769065684,0.00334733254904238
"427","EIF3I",0.325544289258528,1.40667715101987e-06
"428","MTMR9LP",1.20290791996776,5.36656243160225e-07
"429","LCK",4.66259912871202,1.28981714786368e-84
"430","HDAC1",0.0914201509474425,0.0124933273210221
"431","MARCKSL1",-0.171955822276174,0.17166459210987
"432","TSSK3",-0.0755139168890539,0.322591770513927
"433","BSDC1",-0.193819746895814,1.85690110549163e-06
"434","ZBTB8A",-0.348519030262086,0.0279508325226493
"435","ZBTB8OS",-0.2359365429243,1.16800111364652e-06
"436","RBBP4",0.186532556902834,3.44464138234458e-05
"437","SYNC",0.245577225458878,8.71699015266207e-07
"438","KIAA1522",-0.424193167544997,0.0130674947475621
"439","YARS1",0.560588637861559,1.30115254630917e-20
"440","S100PBP",0.064207947115054,0.389584998582579
"441","FNDC5",-0.0019010294906227,0.991703258539471
"442","RNF19B",-0.99910826076826,2.99525342496452e-21
"443","AK2",-0.221751979075551,7.22996240999452e-05
"444","AZIN2",1.30860950977285,4.34011823832444e-28
"445","LOC112268224",0.603516067756057,0.000330415167205595
"446","TRIM62",0.170910858758657,0.0101980363207954
"447","ZNF362",0.303384825992638,5.78871369630097e-05
"448","A3GALT2",-0.890348933560545,1.67910391638333e-06
"449","PHC2",-0.79307723049244,5.21940514673345e-09
"450","MIR3605",-0.846434648374708,3.38032864931184e-09
"451","ZSCAN20",0.777450055088948,3.84618181535355e-13
"452","SMIM12",-0.158154772352158,0.000509529262169744
"453","DLGAP3",0.200905762013527,0.253225010690156
"454","GPR199P",1.44254720629147,5.25283227150885e-27
"455","TMEM35B",0.455153919005507,1.72708550322945e-11
"456","ZMYM6",0.231202361623421,4.50621106506837e-05
"457","ZMYM1",0.799993637339318,5.44621081836827e-34
"458","SFPQ",0.0450070232956897,0.414674253241997
"459","ZMYM4",0.140515875956776,0.0503696133392852
"460","ZMYM4-AS1",0.0783826342167397,0.468857490288568
"461","KIAA0319L",-0.648149018798132,8.3282684982545e-11
"462","NCDN",0.317344436321616,0.000627540516584816
"463","TFAP2E",0.771043675223281,1.22179394712824e-10
"464","TFAP2E-AS1",0.347821022154919,0.00392245842042966
"465","PSMB2",-0.0790584605894012,0.217810449723629
"466","C1orf216",0.483210933098925,5.96274923523019e-06
"467","CLSPN",-1.04764070739481,1.88508737271559e-07
"468","AGO4",-0.875979834726991,3.82121618858624e-24
"469","AGO1",-0.190134828282801,0.00031230902569975
"470","AGO3",-0.108145605095565,0.106018899739164
"471","LOC105378647",-0.556538902463527,0.00257147821994239
"472","ADPRS",-0.340896734929905,9.7767575053953e-05
"473","COL8A2",-0.595081902918234,0.000155694388112815
"474","TRAPPC3",-0.283742707537334,3.23482151728383e-13
"475","MAP7D1",-0.513929938910313,1.06198643008392e-11
"476","THRAP3",-0.31156926855794,2.13515173495509e-10
"477","SH3D21",-0.19828587436026,0.208934404407492
"478","EVA1B",-0.23647345314661,0.205410934071255
"479","STK40",-0.64064694785209,3.52370501804893e-13
"480","LSM10",-0.522355096764731,1.11555330873913e-13
"481","OSCP1",0.0782543857774467,0.559174888620381
"482","MRPS15",0.228059959090481,0.00183626470620693
"483","CSF3R",-0.788141371945577,5.07684482404772e-12
"484","ZC3H12A-DT",-0.189746301531716,0.106402526726397
"485","ZC3H12A",-0.718955246679872,1.4144272694767e-12
"486","MEAF6",0.342734361297435,8.23412231915413e-13
"487","MIR5581",0.568343293294961,0.0227724863610237
"488","LOC105378649",0.0351729531668556,0.691343809512832
"489","SNIP1",-0.0420911828517956,0.513712661572395
"490","DNALI1",0.188555922557526,0.397930391678362
"491","GNL2",0.209562913195073,0.0017768718127587
"492","C1orf109",1.02462735751164,9.69660911158938e-28
"493","CDCA8",-0.537801158096325,3.6909143563289e-05
"494","MANEAL",1.67989703720442,6.25106538086812e-23
"495","YRDC",0.0669648259162245,0.348053973696552
"496","C1orf122",-0.452870166254669,0.000735699935659402
"497","MTF1",-1.26729814699072,6.78676094365219e-34
