"","Gene.symbol","logFC","P.Value"
"7899057","MTFR1L",0.420643472222221,3.91301802284757e-06
"8072825","GGA1",0.246498666666668,4.09076951555231e-06
"8013622","SGK494///SPAG5",0.3041275,4.56004763063722e-06
"8018209","NAT9",0.269610083333337,4.72563271198488e-06
"8063893","ADRM1",0.316407638888888,5.18765227849619e-06
"7913682","HMGCL",0.29921038888889,5.18856835663052e-06
"7904812","PIAS3",0.359685527777777,5.25466710455255e-06
"8070269","DSCR3",0.33111463888889,5.27901128899593e-06
"8142098","ATXN7L1",0.573807861111113,5.35736160299552e-06
"8063074","ZSWIM1",0.403710694444444,5.70542133396753e-06
"8057463","CERKL",-0.220233555555558,5.85274934458041e-06
"7919940","VPS72",0.353030944444445,6.33937770792504e-06
"8171029","F8A3///F8A2///F8A1",0.254873333333332,6.64983094608311e-06
"7948829","ZBTB3",0.338016166666667,6.78970645784668e-06
"8013641","PIGS",0.342516944444446,7.36170632994933e-06
"8142096","ATXN7L1",0.436013472222225,7.44180497581354e-06
"8027343","GOLGA2P9",-0.549317666666666,7.85740608082397e-06
"7899504","GMEB1",0.380792944444442,7.94641435531858e-06
"8118613","SLC39A7",0.306142888888892,7.97961683174875e-06
"8178225","SLC39A7",0.306142888888892,7.97961683174875e-06
"8179525","SLC39A7",0.306142888888892,7.97961683174875e-06
"8072454","RNF185",0.54615952777778,8.14673348566576e-06
"8011396","SHPK",0.328907777777777,8.19534209189823e-06
"8007197","NKIRAS2",0.36562780555556,8.3907950937671e-06
"7963577","SPRYD3",0.404228638888886,8.51753236944378e-06
"8046685","UBE2E4P///UBE2E3",-0.392687638888891,8.62852189740322e-06
"8170998","F8A3///F8A2///F8A1",0.254866666666665,8.89678829468488e-06
"7939559","TSPAN18",0.474392055555553,8.9845410426946e-06
"8139468","TBRG4",0.405204138888886,9.09310350033182e-06
"8027592","LSM14A",-0.257206027777777,9.25198295602455e-06
"8124388","HIST1H3B",-0.833310333333334,9.40655480687803e-06
"7992870","ZNF263",0.336228666666668,9.47366359134629e-06
"8029884","SAE1",0.32431588888889,9.54371356296605e-06
"7999233","GLYR1",0.362597444444443,9.72202808111479e-06
"8124775","DHX16",0.267899027777776,9.75411069791819e-06
"8172471","PIM2",0.460484666666661,1.01966338563649e-05
"8042326","CEP68",0.413691222222223,1.09223802716066e-05
"8176245","F8A3///F8A2///F8A1",0.241719722222221,1.19248040654787e-05
"8011407","P2RX5-TAX1BP3///TAX1BP3",0.513932333333337,1.28716277932735e-05
"8040908","SNX17",0.454289583333333,1.32675875088276e-05
"7906671","USP21",0.27125702777778,1.33050353373862e-05
"8062794","TOX2",-0.32099125,1.34195701922311e-05
"8134699","COPS6",0.452639972222224,1.48242992059872e-05
"7937892","PGAP2",0.301660666666665,1.61041970815761e-05
"8008139","UBE2Z",0.427747388888886,1.66819317335656e-05
"7948864","STX5",0.249969583333334,1.71450127028851e-05
"7978312","RIPK3",0.33989711111111,1.74672378992012e-05
"8106818","LOC731157",0.391431416666666,1.74700603063462e-05
"8174972","DCAF12L1",-0.342167305555554,1.85866687569334e-05
"8128890","GSTM2P1",-0.306516805555554,1.8598359959401e-05
"8178377","DHX16",0.278604972222222,1.86326239522439e-05
"7915516","MED8",0.295010333333336,1.90619913214117e-05
"8101852","ADH4",-0.273246194444444,1.9169103640502e-05
"8112865","SERINC5",0.559294666666668,1.92089337369061e-05
"7974249","ARF6",0.359224666666668,2.03632765615688e-05
"7905700","UBAP2L",0.307280527777777,2.07738129945078e-05
"7991126","WDR73",0.243895749999995,2.15310068608505e-05
"7930120","SUFU",0.210659166666666,2.16759388861538e-05
"8086028","GLB1",0.392964666666664,2.17986702649594e-05
"8175642","CXorf40B",0.339061638888889,2.23715477880725e-05
"8013660","ALDOC",0.389006388888893,2.24683930055568e-05
"8076851","ALG12",0.248997611111109,2.27885388632424e-05
"7949412","LTBP3",0.285645277777779,2.29139405312632e-05
"7958414","ISCU",-0.473747777777778,2.3404130798778e-05
"8025895","PRKCSH",0.343334444444444,2.34864839462304e-05
"8087634","TUSC2",0.250104861111115,2.38124950524559e-05
"7904907","BCL9",0.430566805555558,2.48990712536263e-05
"8001185","DNAJA2///DNAJA2",-0.452882972222222,2.59647383286932e-05
"8009995","UNK",0.370430361111109,2.61457712867096e-05
"8016708","LRRC59",0.360227444444446,2.6735035739891e-05
"7899029","MAN1C1",0.310488333333335,2.68986829143422e-05
"8065798","GGT7",0.321133388888888,2.71755291874607e-05
"8164653","UCK1",0.256944166666665,2.72536565146115e-05
"8053158","MOGS",0.392708666666671,2.76959703390197e-05
"7899023","LDLRAP1",0.60064916666667,2.76965954822343e-05
"8114628","HARS",0.406025416666667,2.79174450961971e-05
"7948744","GANAB",0.461732722222219,2.89365521314351e-05
"8139356","NUDCD3",0.326597194444444,2.91239770360969e-05
"7958466","ACACB",0.289278222222223,2.94804758229964e-05
"8144279","CLN8",0.331235333333334,2.99803367336859e-05
"8009301","PRKCA",0.717832888888889,3.01629814350994e-05
"7911720","PEX10",0.266843361111111,3.06614252201771e-05
"8178727","TNXB///ATF6B",0.275212944444444,3.10780660629639e-05
"7939676","ATG13",0.261023805555556,3.11281574911598e-05
"8165630","ARRDC1-AS1",0.407085055555553,3.15486182585822e-05
"8011640","MYBBP1A",0.267104277777778,3.20408328360051e-05
"8009873","MYO15B",0.470018,3.20800519768452e-05
"8062286","AAR2",0.425846972222223,3.28016503363688e-05
"8043583","STARD7-AS1",0.368778138888889,3.30925998270762e-05
"7921571","PEX19",0.277290500000003,3.32888588790309e-05
"8124437","HIST1H3F",-0.527886888888892,3.38050035123085e-05
"8077712","CRELD1",0.239297972222221,3.41981250420867e-05
"8010550","CHMP6",0.261010555555558,3.51753677295056e-05
"8001938","TRADD",0.259468638888887,3.55801587171608e-05
"7958439","USP30",0.332838416666668,3.61000840180621e-05
"7979131","GNG2",-0.545998694444445,3.74888229821296e-05
"8002057","ACD",0.257719305555554,3.75672833608895e-05
"8041138","SPDYA",-0.267065833333334,3.7580255001226e-05
"8125295","TNXB///ATF6B",0.276928444444444,3.84713431201068e-05
"7919612","HIST2H3D///HIST2H3A///HIST2H3C",-0.455736972222223,3.99644914282598e-05
"8174076","GLA",0.36087777777778,4.06317258777343e-05
"8033300","GPR108",0.352686861111113,4.07653891488768e-05
"7977868","C14orf93",0.35000066666667,4.08850389186715e-05
"8114593","APBB3",0.371676944444449,4.20900833026133e-05
"7978066","AP1G2",0.315202388888888,4.21639911258687e-05
"8180410","EIF3F",0.579850944444445,4.39726298677936e-05
"7965800","SYCP3",-0.34842925,4.46839054748661e-05
"8074565","DGCR6L",-0.258642694444445,4.53290188749007e-05
"7911289","ZNF672",0.2211695,4.68016581233813e-05
"7905918","EFNA3",0.212299888888889,4.70840377455059e-05
"7951826","BUD13",0.191400583333335,5.10291671756889e-05
"8160857","SIGMAR1",0.235297388888888,5.1178836723404e-05
"8137202","ZNF862",0.253640888888892,5.12497147170319e-05
"8110392","TMED9",0.332914805555557,5.33511504094063e-05
"7973384","BCL2L2-PABPN1///PABPN1",0.218959027777778,5.38500324171049e-05
"8116177","PHYKPL",0.288925416666665,5.42678739950186e-05
"7912804","LOC100132147",-0.414306138888891,5.47303278600419e-05
