"","Gene.symbol","logFC","P.Value"
"8052058","LHCGR",-0.3486321625,0.0378167874233068
"8021727","CNDP2",-0.284898250000001,0.0378826169174726
"8023955","BSG",-0.216835749999998,0.037980635564332
"8146635","",-0.278388749999999,0.0380766413138359
"8002041","ATP6V0D1",-0.207142124999997,0.0381171308644183
"8073949","CRELD2",-0.167924800000001,0.0382506133254847
"7994415","EIF3CL///EIF3C",-0.299477750000005,0.0382913620861061
"8000507","EIF3CL///EIF3C",-0.299477750000005,0.0382913620861061
"8112807","ARSB",-0.466942862500002,0.0384366163833655
"8105384","DDX4",0.225784037500001,0.0384556433914827
"8033754","ZNF266",0.388953825000004,0.0386623946871295
"8023063","ATP5A1",-0.228943124999999,0.0386999464491161
"8071662","GGTLC2",-0.371398924999996,0.0387707576483583
"8164215","SNORA65",0.205231212499999,0.0387995556167129
"7961710","ABCC9",0.5330841,0.0388117782957347
"7981157","LINC00341",0.283891712500001,0.0388676804363964
"8074201","ANKRD62",0.203720374999999,0.0390812751934551
"8086352","ULK4",-0.396412737499998,0.0391264650058321
"7913450","HSPG2",0.263912650000002,0.039256264532616
"8081375","NXPE3",0.3629734375,0.0393369786047198
"8125289","TNXB///TNXA",0.384145737500003,0.0395607147528309
"8141445","C7orf43",-0.212510537499997,0.0396261011258056
"8021614","SERPINB11",0.3583356375,0.0396321543332628
"7992396","FAHD1",-0.390794662499998,0.039667279602029
"8103951","ACSL1",-0.322783500000002,0.0397353326558998
"8138353","MEOX2",0.305447337500002,0.039767460582586
"8020164","GNAL",-0.3179644,0.0397840425007689
"8037688","RSPH6A",-0.227790774999999,0.0399244216248263
"8027886","HAUS5",0.218202612500001,0.0399342909087042
"7915425","ZMYND12",-0.433726099999999,0.0399485102414049
"7924549","LOC100134822///LINC00266-1///PCMTD2",0.526586962500001,0.0402817846879296
"8049963","LOC100134822///LINC00266-1///PCMTD2",0.526586962500001,0.0402817846879296
"7958761","ACAD10",-0.336231275000001,0.0408341103781292
"7902282","HHLA3",-0.348769649999997,0.0408446028553061
"7914665","",-0.247361349999999,0.0408656115812277
"8166438","",0.3025105625,0.0408783524979471
"7998820","FLJ42627",-0.353366750000002,0.0408982646862222
"8121085","",0.213500474999999,0.041102684714174
"8120176","C6orf141",0.206502087500002,0.0412291309519992
"7985871","MIR9-3",-0.1912239875,0.0412349333214982
"7998117","LOC100134822///SEPT14///LINC00266-1///PCMTD2",0.559285662499999,0.041252975255939
"8126093","",0.5360842875,0.0412561955738002
"8115261","CCDC69",0.377959975,0.041314884617988
"8050115","LINC00299",0.259213675000001,0.0413693964836875
"7959123","PRKAB1",-0.220234999999999,0.0415655854728572
"8092970","APOD",0.675344387500001,0.0415762521131656
"8115562","RNF145",0.194843087500001,0.0415868749500645
"7956522","KIF5A",0.239353074999999,0.0417788277009468
"8139392","DDX56",-0.292403637499998,0.0418514136977577
"8097126","PP12613",-0.248359025,0.041874578014263
"8090490","RPN1",-0.178273875000002,0.0418809646213594
"8174634","",0.225754050000002,0.0418834390198691
"7984190","TRIP4",-0.391938025000002,0.0421484862099373
"7948902","SNHG1///SNORD29",0.553714300000003,0.0423586338937005
"8035648","TM6SF2",-0.537630612499998,0.0423754178566842
"7977951","",-0.62212805,0.0425245109374987
"8084627","IGF2BP2-AS1",-0.2528824125,0.0425370171970154
"8053278","EVA1A",-0.493136975000001,0.042540868747318
"8163936","LHX6",0.314785274999999,0.0425871989973299
"7984631","HEXA-AS1",-0.297562875000001,0.0426764875417035
"8054295","",0.2651416,0.0428527552847247
"7993588","TMC7",0.322869074999999,0.0429550903539477
"8155864","RORB",0.5359720125,0.0431111767418727
"8104074","MTNR1A",-0.609474587499998,0.0431702037007421
"7968128","PABPC3",-0.203847699999997,0.0431783997705872
"8041640","LINC01126",-0.190044574999999,0.0432147247183144
"7951977","FXYD6-FXYD2///FXYD6",0.282507075,0.0432922824409216
"8147000","ZFHX4",0.482760237500001,0.0434515507959378
"7905329","MLLT11",0.416181287500001,0.0435221509262674
"8067351","PPP1R3D",-0.1705358625,0.0435371507158471
"7921332","CD5L",1.0387070375,0.0436358272998773
"7934097","",0.3260679375,0.0437443410222239
"8023312","",0.285921900000001,0.0437508023328777
"8074748","PI4KAP1///PI4KAP2///HIC2///PI4KA",-0.151783474999998,0.0438302115090134
"7935627","GOT1",-0.244905375000002,0.0438970698291772
"7995040","BCKDK",-0.2652362625,0.0439576656286768
"7898375","RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4",-0.46885075,0.0439793808930619
"7898411","RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4",-0.46885075,0.0439793808930619
"7912800","RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4",-0.46885075,0.0439793808930619
"7912850","RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4",-0.46885075,0.0439793808930619
"7919576","RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4",-0.46885075,0.0439793808930619
"7901535","PODN",0.467871237500002,0.0439832320930395
"8074577","PI4KAP1///PI4KAP2///PI4KA",-0.156349862499999,0.0439985087149898
"7914075","FCN3",-0.8283833375,0.044154512805497
"7901549","CPT2",-0.258988974999999,0.044256872388373
"8035600","TMEM161A",-0.296452787499998,0.0443007097271201
"8124134","TPMT",-0.301621762499998,0.0443388383195497
"7976826","SNORD114-26",-0.424790249999999,0.0443847025541091
"7939676","ATG13",-0.238953974999998,0.0445209669446323
"8032815","UBXN6",-0.2514079,0.0446119222335037
"8004175","TXNDC17///TXNDC17",-0.280669662499998,0.0446580885507569
"8003263","ZCCHC14",-0.251697375000001,0.044660831716441
"7903972","ATP5F1",-0.238608762499998,0.0447346384303446
"7963210","",0.198689600000002,0.0447687870260016
"7990922","LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P",0.238109512499999,0.0447729704107883
"7951670","",0.250627637499999,0.0447866332221527
"7997829","LOC100289580",-0.240342837500001,0.0448607073448523
"7933707","ZWINT",-0.185463612499999,0.0448676079365936
"8119357","DAAM2",0.2182252375,0.0449029797704908
"8080562","IL17RB",-0.705714875,0.0449056593158355
"8085276","CIDECP",-0.1896206375,0.0451376750699868
"8081200","",0.484847275000001,0.0451615122458229
"8134789","STAG3L5P-PVRIG2P-PILRB///PILRB",-0.228284537500002,0.0452749866630545
"8179221","DPCR1",0.308304687500001,0.0453602442208211
"8144281","ARHGEF10",0.2149879875,0.0453813536631361
"7902848","",0.365263350000002,0.045463366869226
"8009951","ITGB4",0.3534024125,0.0455059987092146
"8068664","",0.156024350000001,0.0455553109462385
"8076007","BAIAP2L2",-0.432263612499999,0.0456753037218032
"8064779","ADRA1D",-0.2146200375,0.0458110628821442
"8060963","SNAP25",0.306256637500002,0.045860133164687
"8159687","MRPL41",-0.192496837499998,0.045875251311781
"7945539","SLC25A22",-0.2044724125,0.0459706865175483
"7990943","LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P",0.238653525000001,0.0459915060616501
"8036956","C19orf54",-0.2172517,0.046206790448932
"7953697","",-0.316001175,0.0462078033848287
"7903090","",-0.357205224999999,0.0462446129292956
"7924071","KCNH1",0.30294675,0.0462729380998991
"8138706","",0.25095455,0.046292115235743
"8049542","LRRFIP1",0.314028412500001,0.0463190163587054
"7957835","NR1H4",-0.288104437500001,0.0463986695970191
"7918008","DBT",-0.300764424999995,0.0468377882628495
"8100819","CSN2",0.251076,0.0469552250735951
"7897288","ESPN",-0.252137475,0.0469918237221857
"7943317","",0.278736837500001,0.0470737393142516
"8158995","LCN1",-0.3026046125,0.0471289989238042
"7930837","SLC18A2",0.26676325,0.0471324854553059
"8148029","COLEC10",0.2810242375,0.0471408480736652
"8112582","",0.285230675000003,0.0472192529822085
"8005978","TRAF4",-0.219116625,0.0473814175615375
"7918794","AMPD1",1.3587046875,0.0474583870560783
"8168146","KIF4A",0.365355937500002,0.0475085122770734
"8053549","",0.387305787500001,0.0475466948634306
"8103254","SFRP2",0.869025325000001,0.0476091580737265
"8043244","ATOH8",-0.257949025000001,0.0476734196390513
"8033598","ZNF414",-0.166809650000003,0.0480496393428778
"8110914","",0.155314750000004,0.0483162159108814
"8024228","MIDN",-0.239324549999999,0.0483914625552656
"8083690","IL12A",0.2467535375,0.0484134401329394
"7928119","EIF4EBP2",-0.237128499999999,0.0485444150057435
"7910913","",-0.241201499999999,0.0485480016882581
"7957431","",0.341755375,0.0485791160541372
"8068383","CLIC6",0.461799337500001,0.0485861645914592
"8076219","SNORD83B",-0.229492424999999,0.0485875262355088
"8059111","ABCB6",-0.2396592,0.0486576766016053
"8075709","APOL4",0.513960437499999,0.0486780313837324
"8140534","SEMA3C",0.383012250000001,0.0488055328240458
"8019643","DOC2B",0.531826762500001,0.0488150688490688
"8103847","",-0.463195637499997,0.0488237438565754
"8019532","RAB40B",-0.286992137499999,0.0488589835077077
"8048171","PKI55",0.322369850000002,0.0488796462920967
"8132922","MRPS17",-0.230551287499997,0.0489192747108316
"7952750","",0.2323216125,0.0490174968464715
"8070330","PSMG1///PSMG1",-0.171351012499999,0.0490332635704109
"8164269","ENG",0.288467625000003,0.0491117021277665
"7978712","CLEC14A",0.319936162499999,0.0491383933398129
"7914322","SNORD103B///SNORD103A",-0.706320874999999,0.049151574351582
"7914324","SNORD103B///SNORD103A",-0.706320874999999,0.049151574351582
"7971615","EBPL",0.209053662500001,0.049214201180493
"7981566","NUDT14",-0.227986974999999,0.0492200671148785
"8147796","RIMS2",0.336222049999999,0.0492274510913416
"8132513","",0.3262264875,0.049254924574473
"8176174","MPP1",-0.320342124999998,0.0494634161634767
"8104492","ROPN1L",-0.3964700125,0.049483090130403
"7976544","TCL1B",-0.1677430375,0.04993397413801
"7934133","PPA1",-0.296881850000002,0.0501222829635001
"8015280","KRT37",0.247220187500002,0.0501239364162832
"8037001","",0.461723387500002,0.0502706109072849
"8151434","",0.2968979625,0.0502817037953377
"8147501","",0.313545924999999,0.0503299781601879
"8107909","SLC22A4",-0.557220912499999,0.050427586210579
"8065334","NKX2-2",-0.240318112500001,0.0506016421083222
"8035779","ZNF626",0.213234625000002,0.0506673792863633
"7919151","RNVU1-1",-0.420111799999997,0.0507135283365351
"7919392","RNVU1-1",-0.420111799999997,0.0507135283365351
"8013312","FAM83G",-0.303921712499999,0.0507402015168985
"8113491","STARD4",0.413789712500002,0.0507416347845147
"8125234","TNXB///TNXA",0.277436499999999,0.0508959380078992
"7960370","CRACR2A",0.293855500000001,0.0509072355627775
"8063437","TSHZ2",0.3168374625,0.0510652337848716
"8180206","",0.193123975000002,0.0510660573943865
"8057929","",0.274605000000001,0.0511437319699394
"7985777","ISG20",0.245883325000004,0.0512403528571507
"8052143","GPR75",0.192722062499999,0.051276899844258
"8128258","",0.207755512499999,0.0512793618560217
"8147650","",0.383566162500001,0.051461441973403
"7912854","ESPNP",-0.279240012499999,0.0516058530401114
"7920971","GLMP",-0.31253465,0.0516489315222859
"8041940","STON1-GTF2A1L///STON1///GTF2A1L",0.313651912500003,0.0517362371362262
"8175977","IRAK1",-0.17795825,0.0517449080119873
"8134018","ZNF804B",-0.487273425000001,0.0518130714609859
"8130438","TFB1M",-0.309532949999999,0.0519070685194593
"8068593","ETS2",0.258428524999999,0.0519100724127068
"8126432","",-0.164351662499999,0.0520157011022788
"8015635","PTRF",0.275592899999999,0.0520689202689464
"7961418","",-0.449429187499999,0.0520690947164532
"8102371","ZGRF1",0.204591412499998,0.0520941400360653
"7910188","",-0.180134137499998,0.0521796086845418
"8128837","METTL24",-0.48446065,0.052734358880222
"8005245","",0.2654313125,0.0527473427465818
"8006085","EFCAB5",0.351690287499999,0.052850155125796
"8003125","TAF1C",-0.202247374999997,0.0528857918670943
"8018646","FOXJ1",-0.230268562499997,0.0531293184127507
"7942073","IGHMBP2",-0.155017712499999,0.0531899062832175
"8012896","PMP22",0.345848062499998,0.0532133705069527
"8143850","CDK5",-0.252178299999999,0.0534690704078998
"7950654","ALG8",-0.246074025,0.0536372211587013
"7992010","RHBDL1",-0.199928274999999,0.0536544891870822
"8131374","AIMP2///EIF2AK1",-0.235000312500002,0.0536928549554065
"8024306","APC2",-0.206503424999998,0.0537141797217539
"7999304","EEF2KMT",-0.198686637499998,0.053728915317424
"8155121","NPR2",0.205295162500001,0.0538728669374453
"7997808","SNAI3-AS1",-0.263617025,0.0539435207885524
"8123520","LINC01000///LINC00266-1///PCMTD2",0.342384237500001,0.0540355891856085
"7950555","LRRC32",0.2143326125,0.054258315376344
"8020139","",-0.341081149999997,0.0544068563519306
"8135638","ST7",-0.273180999999999,0.0545338613867374
"8018818","FLJ45079",-0.18934075,0.0545450967944424
"8050894","KIF3C",0.207465587500002,0.0545989559494871
"8078350","TGFBR2",0.244869375,0.0546740179827843
"8062237","CNBD2",-0.2385106875,0.0548133909455117
"7968632","SPG20-AS1",0.274083887500001,0.0548720278063306
"7907747","",-0.153443487499999,0.0550227890370116
"8063427","MOCS3",-0.193283325000002,0.0550259673812637
"8101881","ADH1B",0.436828262500001,0.0551384864794982
"8070297","ERG",0.385832500000002,0.0552012878020279
"8147548","POP1",-0.261007662500002,0.0552476375122015
"8112615","ENC1",0.284014387500001,0.0553855201074749
"8051668","LOC375196",-0.247993049999999,0.055526164225053
