"","Symbol","log2FoldChange","pvalue"
"158","EXOSC10",-0.301660049254526,2.53834979681688e-05
"159","EXOSC10-AS1",-0.469441299976726,0.000201872706353757
"160","MTOR",-0.172234138999336,0.00265822333654537
"161","MTOR-AS1",-0.127597101240328,0.282839064065625
"162","ANGPTL7",-0.298354042259589,0.342843864727393
"163","UBIAD1",-0.669768028798258,2.3538966726299e-10
"164","FBXO2",-0.801129202483914,0.0119526659743391
"165","FBXO44",-0.740938581447603,4.15543338311721e-08
"166","FBXO6",0.536089874432664,0.0149823334623257
"167","MAD2L2",0.246195282240769,0.021352756712986
"168","DRAXIN",-0.866741712285124,1.48877290578297e-05
"169","AGTRAP",0.680747383852794,1.47836417976256e-10
"170","C1orf167",0.0700094813311015,0.55009436520361
"171","MTHFR",0.0572272231541767,0.596554476017216
"172","CLCN6",-0.07465382796595,0.5733192686099
"173","NPPA-AS1",0.0283783524732459,0.846467739822359
"174","NPPA",0.0894272111463178,0.704110202945517
"175","KIAA2013",0.342457318127387,2.63883935045284e-05
"176","PLOD1",0.192907647651158,0.130126101971746
"177","MFN2",0.387703986139006,0.0174502499509258
"178","MIIP",0.286781659568277,0.0150705316888435
"179","TNFRSF8",0.115676417732711,0.418528691101427
"180","TNFRSF1B",0.300295611974978,0.000295636668250016
"181","LOC107984917",0.662896447309924,2.037080678677e-05
"182","VPS13D",0.048076231294887,0.393950924830677
"183","LINC02766",-1.20562341443547,1.38303813914558e-05
"184","DHRS3",-1.69685209389647,9.1189752357302e-15
"185","PRDM2",0.384765721242181,2.06938079927954e-10
"186","KAZN",0.909269795882447,0.000391916221613273
"187","TMEM51-AS1",0.839228594461497,0.00322543888125552
"188","TMEM51",-1.07699142203298,0.000122867992452181
"189","FHAD1",-0.679067725529798,0.0016494301912937
"190","EFHD2-AS1",0.392044176040649,0.0162772409591145
"191","EFHD2",0.465426478713176,2.26925021158332e-07
"192","CTRC",-0.304928733503251,0.13234118651421
"193","CELA2B",-0.28927126493594,0.0376367466543866
"194","CASP9",0.124791038854563,0.116529224667577
"195","DNAJC16",-0.152307095852388,0.0131349503441054
"196","AGMAT",-1.01726089880539,1.28692156889796e-05
"197","DDI2",-0.369785365959582,7.07977803632765e-08
"198","RSC1A1",-0.368965290795703,1.96361865610761e-05
"199","PLEKHM2",-0.0483506374576078,0.535648968406669
"200","SLC25A34",0.18139306263047,0.2420751429401
"201","UQCRHL",0.0924875110565699,0.501318466446249
"202","SPEN-AS1",0.289824103036148,1.57541372728639e-05
"203","SPEN",0.393780747621182,2.4461792372447e-08
"204","ZBTB17",0.246730836843036,1.30832343142655e-05
"205","EPHA2",-2.37026136516061,3.95611460687247e-12
"206","ARHGEF19",-0.543478226583889,0.000114534105958676
"207","ANO7L1",-0.520797871212637,0.0404128217231265
"208","CPLANE2",-0.490265585637546,0.0030626501936199
"209","FBXO42",0.0311656652028681,0.43840601776128
"210","SZRD1",0.14805483184997,0.0048164896697293
"211","SPATA21",0.126797506038653,0.0133923642509267
"212","NECAP2",-0.0828041507162816,0.248310860682421
"213","LINC01772",0.0612205696998344,0.538848210805362
"214","CROCCP3",-0.190013732581305,0.0597561785586144
"215","NBPF1",0.178913051677035,0.0842135893064485
"216","LOC105376794",-0.377043797039428,0.0255785246069424
"217","CROCCP2",-0.339109464240803,0.00483072434067301
"218","MST1P2",-0.608796479321826,0.0138659625108553
"219","LOC107985736",-0.504289659855181,0.0723258260265911
"220","MST1L",-0.853013026475786,0.00230780097315641
"221","LOC105376805",-0.244753603427301,0.139227579058694
"222","CROCC",-0.905912452337114,3.78968671279808e-11
"223","ATP13A2",-0.124747136520978,0.219458731567791
"224","SDHB",0.353835686177828,2.56624821104715e-07
"225","PADI2",0.768203440472167,8.28145926926268e-06
"226","PADI4",0.541463621808779,0.00994572112227622
"227","PADI6",0.565656232239734,0.180294926637502
"228","RCC2",-0.177264494963048,0.0544927555580099
"229","ARHGEF10L",-0.103943061086472,0.592778429227874
"230","ALDH4A1",0.0706301135275481,0.629873409883263
"231","IFFO2",-1.00789106650817,2.95153567475018e-16
"232","UBR4",0.15258834131338,0.0118203325346593
"233","EMC1-AS1",-0.173720623703203,0.0713968923657829
"234","EMC1",-0.282455698227423,0.000301132617328155
"235","MRTO4",-0.544604907391613,2.91323290364189e-06
"236","AKR7A3",-0.810952829395938,0.00601687218699723
"237","LOC100506730",-0.470527851476375,0.00361254897664309
"238","AKR7A2",-0.160707463685081,0.148588846734751
"239","SLC66A1",0.0776614555180267,0.348348026631315
"240","CAPZB",0.31800421722536,6.77283378667362e-06
"241","MICOS10",0.0246972791812086,0.825027649740606
"242","MICOS10-NBL1",-0.0735502319850993,0.412320249047232
"243","RPS14P3",-0.155968592131632,0.337966644593931
"244","NBL1",-1.53212469361037,5.87720997501762e-06
"245","HTR6",-2.10702790508221,2.93434689645535e-06
"246","TMCO4",-0.487219827323036,2.01608817428624e-06
"247","OTUD3",-0.495085686353525,3.67519651741062e-06
"248","UBXN10",-1.37666806989389,5.94325024175197e-06
"249","CAMK2N1",-2.24021837752005,3.21770719219699e-10
"250","MUL1",0.0460821668059091,0.462118457532119
"251","CDA",0.813768365647395,2.4027788852552e-05
"252","PINK1",0.544378443511405,8.21540255298065e-07
"253","PINK1-AS",0.425466124723471,2.34364420250862e-07
"254","DDOST",-0.0904707099654382,0.25520380236122
"255","LOC112268222",0.156337444054671,0.0218615922809065
"256","HP1BP3",0.131780111254553,0.0330661089316841
"257","EIF4G3",0.416674362151295,0.000415439060360958
"258","LOC105376830",0.252642591659034,0.234665027666264
"259","LOC105376829",0.351335027209062,0.0746292302911822
"260","ECE1",0.837204668668117,2.87908290679203e-12
"261","ECE1-AS1",0.548368912629913,0.00112282165599022
"262","NBPF3",-0.606247884552942,0.0244994031509553
"263","ALPL",0.95463477870492,1.43168297132551e-05
"264","LINC02596",0.70462739170967,0.00037290776775888
"265","RAP1GAP",0.601179144561473,0.00116017143651309
"266","USP48",0.212625611687915,0.0189905806877723
"267","LDLRAD2",-1.06509241182479,1.86617029779144e-05
"268","HSPG2",-0.941659338304052,4.55890869545869e-05
"269","LINC01635",-0.370720670841631,0.073429517665905
"270","LINC00339",-0.320042909012031,0.00208946204298484
"271","CDC42-AS1",-0.0482073607475587,0.814949057974706
"272","CDC42",0.367747189457691,3.29357289084325e-07
"273","WNT4",0.260657228631473,0.125160540551331
"274","ZBTB40",-0.643556724607576,2.10301616050894e-11
"275","C1QA",-1.18233258773662,0.00132884872563249
"276","C1QC",0.0238187110636811,0.957648754367517
"277","C1QB",-0.718046310369054,0.10633069608756
"278","EPHB2",-0.34723929024552,0.203827313964073
"279","KDM1A",-0.273609906147046,0.00075679949240829
"280","LUZP1",-0.401387259518576,7.86316484967818e-06
"281","LINC01355",-0.271683199053169,0.129768127908824
"282","HNRNPR",-0.108150263289114,0.16501751201987
"283","ZNF436",-0.217942070930121,0.00093227175645981
"284","ZNF436-AS1",-0.117293753381846,0.459851303622354
"285","TCEA3",-1.70587548845843,1.7653235438882e-06
"286","ASAP3",0.322524251292817,0.124518247918818
"287","E2F2",0.030904816204435,0.886227259870287
"288","ID3",-0.135770361808733,0.601318946210202
"289","MDS2",-1.11678561099977,0.00215761347041956
"290","RPL11",-0.307599633325096,0.00616649890582901
"291","ELOA",-0.00964446222526282,0.899876633421777
"292","ELOA-AS1",-0.0740830238993929,0.302859875445745
"293","PITHD1",-0.113006935242434,0.0396237194845253
"294","LOC105376860",0.148281714743466,0.0265714893755714
"295","LYPLA2",0.125830937137697,0.0977816803688284
"296","GALE",-0.188875432932684,0.0568416184765113
"297","HMGCL",-0.137023356666524,0.0669876691847956
"298","FUCA1",-0.559192890477064,7.59528151554444e-05
"299","CNR2",-0.364063756929431,0.0815359172780308
"300","LOC107984929",-0.276984503979158,0.329095712699403
"301","PNRC2",0.0423839845005233,0.497013252347039
"302","SRSF10",-0.0726587166333707,0.239546533991069
"303","IFNLR1",-0.595832100205932,0.0076997853340485
"304","STPG1",-0.071029966444236,0.62063865900462
"305","NIPAL3",-0.536006363954068,6.43089050209494e-06
"306","RCAN3AS",-0.931201832271965,0.000112113762334264
"307","RCAN3",-1.10659927942984,6.44985194984592e-08
"308","NCMAP-DT",-1.02878005554127,1.28485306817185e-06
"309","SRRM1",0.0453242856745884,0.309874745480478
"310","CLIC4",0.801078268656949,7.64137882405899e-14
"311","LOC105376876",-4.37358766618139,2.41583444718267e-24
"312","RUNX3",-1.63281466936658,2.99237843918408e-27
"313","LOC107984932",-1.95216663181077,1.18039252009872e-15
"314","RUNX3-AS1",-1.76185600732237,4.11306107987333e-16
"315","SYF2",0.487233514028967,7.03062816562863e-07
"316","RSRP1",0.355479543015654,0.00109741193926418
"317","LOC105376882",0.481361215798436,0.204761588108592
"318","RHD",0.433999665105024,0.252487573966845
"319","TMEM50A",0.364361267868392,4.7467721307056e-05
"320","RHCE",0.364823977945505,7.72894748797913e-06
"321","MACO1",-0.22039132907174,0.00170793003623605
"322","LDLRAP1",-0.612341557642619,0.000706293506795842
"323","MAN1C1",-0.770129211557476,2.62990807423703e-06
"324","SELENON",-0.0132432740581646,0.906874442161186
"325","MTFR1L",-0.0940478916494685,0.184095713866481
"326","LOC646471",-0.355015039155083,0.000761043260801852
"327","AUNIP",0.0189449416444579,0.772897838683869
"328","PAQR7",-0.239771420471639,0.112769202421667
"329","STMN1",0.0516546426828138,0.831882897917565
"330","MIR3917",0.3810527512857,0.317149834202284
"331","PAFAH2",-0.511268479503476,1.83337742870639e-09
"332","PDIK1L",-0.15657637345243,0.147279195346899
"333","ZNF593",-0.709493642266424,0.0022803071199526
"334","CNKSR1",-0.620603019316207,0.0183106782778951
"335","CEP85",-0.343803420712176,0.000558419492882971
"336","SH3BGRL3",0.307929563419062,0.0116338472069875
"337","UBXN11",-0.289528154905012,0.0213413596901612
"338","CD52",-0.399064180641664,0.0135036138129965
"339","CRYBG2",0.269063413873362,0.105371997852889
"340","ZNF683",-3.07491788957227,4.50294790022878e-14
"341","DHDDS",-0.00468548159599442,0.937751515148764
"342","DHDDS-AS1",0.0901547653298073,0.56132522447361
"343","HMGN2",0.585428146041453,1.44939529363361e-07
"344","RPS6KA1",0.383624376621777,6.4913490784973e-06
"345","LOC101928728",0.192348112297919,0.326764725625744
"346","ARID1A",0.3126241437649,9.87524454346275e-09
"347","PIGV",0.0415356362094309,0.658406639309128
"348","ZDHHC18",0.81420128860893,4.20903163132927e-09
"349","SFN",0.808394215532975,0.00717216393094816
"350","GPN2",-0.197531735800832,1.76743619549048e-05
"351","GPATCH3",0.0158236711561758,0.808496454321215
"352","NUDC",0.0305726776209434,0.65737565720729
"353","KDF1",-0.980578014480427,0.000793647376212217
"354","TRNP1",-0.991682538650036,0.000283281984271722
"355","LOC101928391",0.432765547147914,0.418764725689391
"356","SLC9A1",0.45672380563059,3.50954699972605e-05
"357","WDTC1",0.448140422839973,6.1536318273168e-07
"358","TMEM222",0.102387423769386,0.183138564918163
"359","ACTG1P20",0.213555633580721,0.20934190259005
"360","SYTL1",0.207632285680224,0.0482857736071013
"361","MAP3K6",0.224606134998701,0.166811687304193
"362","GPR3",0.329036729673101,0.324184061600816
"363","WASF2",0.249150916300052,0.000378001997573619
"364","LOC105376892",-1.06427270540025,0.00119328004742914
"365","AHDC1",-0.521241546871782,2.20491139738627e-05
"366","FGR",0.546519933165073,2.54275547908675e-09
"367","IFI6",-0.0973274208506993,0.812035146155361
"368","FAM76A",-0.222500656362753,0.000290441508529435
"369","STX12",0.18599784128747,0.0109310013566714
"370","PPP1R8",-0.0732330515908533,0.110981834587103
"371","THEMIS2",0.300480517796902,0.000128377133210898
"372","RPA2",0.107910038636575,0.114160625160602
"373","SMPDL3B",0.441072483493153,0.0231519127801451
"374","XKR8",0.504310348615962,0.000165485606040333
"375","EYA3",0.259274513226057,0.00467555647298707
"376","PTAFR",0.569028696462583,2.43541500351611e-07
"377","DNAJC8",0.0824189644733989,0.193022584888079
"378","ATP5IF1",-0.101441546700846,0.262023568519741
"379","SESN2",0.01824235148078,0.883168823901747
"380","MED18",0.178377732640915,0.0392292922166564
"381","PHACTR4",-0.239681837712518,0.00182420629096239
"382","RCC1",-0.0800564670325867,0.288382405248969
"383","SNHG3",-0.0949192397523378,0.322360301574401
"384","SNORA73B",0.0800963322621147,0.719920756909391
"385","TRNAU1AP",-0.0386187555731861,0.573764172486623
"386","SNHG12",-0.414046928146759,0.000108413951792042
"387","SNORA61",-0.407798761121295,0.0154301785796722
"388","SNORA44",-0.420974593823128,0.0070152041110393
"389","SNORA16A",-0.54058484416127,0.00231628206422018
"390","RAB42",0.339885130522082,0.0344773801027629
"391","TAF12",0.385135579388621,1.68763429010941e-06
"392","TAF12-DT",-0.22555226680379,0.281000820251451
"393","GMEB1",0.172684200661004,0.00011361461996669
"394","YTHDF2",-0.0861372484099868,0.0646745137842296
"395","OPRD1",0.199003852417645,0.37793408556061
"396","EPB41",0.467832730311329,9.5184704234762e-07
"397","TMEM200B",0.482185337182161,1.11687077861216e-06
"398","SRSF4",0.276675313951453,2.6005272872185e-07
"399","MECR",-0.529180902014229,0.000176661770654388
"400","PTPRU",-0.019638233655622,0.956254748594697
"401","MATN1",-0.00559610187373651,0.98251639629678
"402","MATN1-AS1",-0.220812397148312,0.189884591336465
"403","LAPTM5",0.334542831026375,5.0981823376454e-05
"404","MIR4420",0.277077660457515,0.252959051306139
"405","LOC105378620",0.17319970089267,0.363817008327439
"406","SDC3",-0.412116404688627,0.20160064835764
"407","PUM1",0.0417247461288583,0.332936542340477
"408","SNORD103B",-0.374949650169306,0.0705355015870902
"409","SNRNP40",-0.15342672582575,0.0237003161595598
"410","ZCCHC17",0.192931816347456,0.0144737553025701
"411","FABP3",-0.53485238170066,0.00138336796471776
"412","SERINC2",1.07675088535544,2.82326317135707e-06
"413","HCRTR1",0.100282256704816,0.196500722733752
"414","PEF1",0.0694718919911761,0.321016710648393
"415","PEF1-AS1",0.287259114429747,0.402604342752579
"416","ADGRB2",-2.08981245543586,6.62999423828201e-11
"417","SPOCD1",0.245926040553174,0.391729769708147
"418","PTP4A2",0.178899046475187,0.00102993416719351
"419","KHDRBS1",0.120193580474643,0.0540586828026572
"420","TMEM39B",-0.109399432157943,0.218379290525824
"421","KPNA6",-0.000127674270393474,0.997991674462733
"422","TXLNA",-0.21376455855671,0.00101797100701454
"423","CCDC28B",-0.499580193289532,4.98861938727595e-07
"424","TMEM234",0.248034620765739,0.000874270223679607
"425","IQCC",-0.226291554809309,0.0640376340248772
"426","DCDC2B",0.0857825669910066,0.452747486301168
"427","EIF3I",-0.189436411345089,0.0169339979645074
"428","MTMR9LP",-0.735020990851581,0.00881853288297943
"429","LCK",-3.35494876048362,6.29588964328894e-33
"430","HDAC1",0.0662824965600256,0.123703046899832
"431","MARCKSL1",0.281139771524003,0.0573922827096605
"432","TSSK3",0.151211104909282,0.0921696111442229
"433","BSDC1",0.0775738351510881,0.104004078908278
"434","ZBTB8A",-0.29983148477577,0.0970077551413135
"435","ZBTB8OS",0.146317543948686,0.0101479106256537
"436","RBBP4",-0.0479460910156497,0.365247925418469
"437","SYNC",-0.0634674085065237,0.279831959555221
"438","KIAA1522",-0.208625090356825,0.295864671565753
"439","YARS1",-0.40620615139605,9.26282516909522e-09
"440","S100PBP",-0.129645246881947,0.139198918275288
"441","FNDC5",-0.0438350810341718,0.836745266076968
"442","RNF19B",0.846787355462096,9.06689917292968e-12
"443","AK2",0.0514465593654231,0.433203961478463
"444","AZIN2",-0.58085722583868,3.73916123291558e-05
"445","LOC112268224",-0.17828367973826,0.371083967682423
"446","TRIM62",0.122222736819887,0.119401029591972
"447","ZNF362",-0.0902065361096634,0.309426905358116
"448","A3GALT2",0.314153270120643,0.140945534734052
"449","PHC2",0.526264163582027,0.000981755515365382
"450","MIR3605",0.505657547939961,0.00263774889535005
"451","ZSCAN20",-0.393439566415741,0.00180305767517227
"452","SMIM12",-0.00183446463342282,0.972546158246401
"453","DLGAP3",-0.0384660883716427,0.852727914795607
"454","GPR199P",-0.644219730892246,4.68536759409336e-05
"455","TMEM35B",-0.175675879657688,0.0273541678682295
"456","ZMYM6",-0.142500544238401,0.0323854431734487
"457","ZMYM1",-0.39089314824419,4.48613074121336e-07
"458","SFPQ",0.106911571866111,0.0994271178754033
"459","ZMYM4",-0.159339654151214,0.0589732861830509
"460","ZMYM4-AS1",-0.0550779851043408,0.662983181624629
"461","KIAA0319L",0.0504765519074578,0.666978413660153
"462","NCDN",-0.375056722251,0.000562613819429527
"463","TFAP2E",-0.508934446792599,0.000296950130762888
"464","TFAP2E-AS1",-0.149882110229818,0.290699645298635
"465","PSMB2",-0.0814001843591584,0.279862269386447
"466","C1orf216",-0.218266218470597,0.0821230777179226
"467","CLSPN",0.612279279494043,0.0094688323818962
"468","AGO4",0.589272411986524,6.67404224014259e-09
"469","AGO1",0.0531320291380683,0.391308761724656
"470","AGO3",0.132449639920527,0.0922545145636909
"471","LOC105378647",0.292110713651377,0.173636538302239
"472","ADPRS",0.0859553502817928,0.40251628021284
"473","COL8A2",0.0395476373093946,0.829724631326855
"474","TRAPPC3",0.157154873910832,0.00057641318193366
"475","MAP7D1",0.371258680243128,2.95479259900269e-05
"476","THRAP3",0.268501148768002,3.23893034227237e-06
"477","SH3D21",0.123843916394879,0.503948570899374
"478","EVA1B",0.150381929397307,0.492721569438483
"479","STK40",0.517105913722594,5.96645872866763e-07
"480","LSM10",0.391207395368245,2.20468243048212e-06
"481","OSCP1",-0.159425916270781,0.304825949544281
"482","MRPS15",-0.0202768516770829,0.81399947845365
"483","CSF3R",0.482738005363098,0.000323271309210224
"484","ZC3H12A-DT",0.225301148705804,0.103104780232392
"485","ZC3H12A",0.510234743473123,1.89287009898888e-05
"486","MEAF6",-0.124267493432904,0.0273779562996561
"487","MIR5581",-0.386120458622183,0.18536299660019
"488","LOC105378649",0.0764337489471827,0.464496260211177
"489","SNIP1",0.128806956031611,0.0892643470820603
"490","DNALI1",-0.0327616457013051,0.900765002241453
"491","GNL2",-0.141512289388298,0.0723857577110682
"492","C1orf109",-0.491609567219894,8.71500809580181e-06
"493","CDCA8",0.179978521246203,0.236378300864771
"494","MANEAL",-0.86070645613482,1.78970345590703e-05
"495","YRDC",0.0657891981760817,0.433480308888189
"496","C1orf122",0.148547828475995,0.344351277186432
"497","MTF1",0.436898892587584,0.000370981576325885
"498","INPP5B",-0.218815220965737,0.00226583057153922
"499","LOC105378651",-0.115806446104988,0.444906635493275
"500","SF3A3",-0.198853685773469,0.0029249068930191
"501","FHL3",0.0817529552588191,0.636662016483181
"502","UTP11",0.0217663073432329,0.785024989339977
"503","RRAGC",0.327271686770388,2.98904814077517e-05
"504","GJA9-MYCBP",0.32301526058907,1.12067623425436e-05
"505","MYCBP",0.327066173151602,1.23612369557673e-05
"506","RHBDL2",-0.0873414647860901,0.69895601459336
"507","AKIRIN1",0.334081719447516,4.90782135054492e-05
"508","NDUFS5",-0.00729931141152263,0.931048052826537
"509","MACF1",-0.342739804662045,0.00184548933677835
"510","KIAA0754",0.207738008509835,0.225643429360914
"511","BMP8A",-0.581441128704521,0.00143659018319166
"512","PPIEL",-0.84461621709932,1.86916797520859e-05
"513","PABPC4",-0.37136882104261,0.00147183821911667
