"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","s-53","s-54","s-93","s-94","s-43","s-44","s-83","s-84"
"23","EPB41L3",31.413406459607,2.10045858654023,0.701901753348036,2.99252505998332,0.00276679950714609,0.193123713089656,13.7221457689333,46.3918530634158,15.7753534159791,34.8916413424392,14.8257513480711,97.1785583665599,3.35531500654012,25.1666333649173
"24","WDFY3",38.697734264789,2.08697840689544,0.697618795971177,2.9915742221224,0.00277543060727649,0.193123713089656,24.8713892061916,65.2385433704284,10.2539797203864,36.3454597317075,14.1811534633724,127.189583744468,9.64653064380284,21.8552342379545
"25","IFI44L",381.409647617478,3.22301809211206,1.08347944643801,2.97469241590866,0.00293282457494217,0.195912681606137,13.7221457689333,1088.75880158204,42.5934542231436,1397.84638128147,31.5852963502385,51.447472076414,206.771287278035,218.552342379545
"26","AHNAK2",22.2187566377874,2.71079325564432,0.920088692672995,2.94623037673582,0.00321672721903122,0.201963567272153,2.57290233167499,11.5979632658539,3.15507068319582,25.4418218121953,9.02437038578243,104.324040599395,8.38828751635029,13.2455965078512
"27","CCNB1",856.507041936162,-1.33402635329872,0.45350460982585,-2.94159381050392,0.00326527923134619,0.201963567272153,1354.2042605716,675.581360235992,1292.00144476869,649.129910808296,1347.20957902038,221.509949217894,913.065096154729,399.354734711714
"28","CDCA7",373.358750202952,-1.34341680834399,0.468286547449396,-2.86879222916213,0.00412042369001735,0.21503461132278,634.649241813164,378.383551548485,610.506177198392,186.088753826343,413.831841976594,115.756812171932,482.745946565959,164.907676522748
"29","HIST1H4A",856.798492245962,-1.70496530769185,0.593249190355111,-2.87394460103903,0.00405380062630695,0.21503461132278,1781.30604762965,456.669803592999,1618.55126047946,663.66809470098,1343.98658959688,167.204284248346,502.458422229383,320.543435489999
"30","IFIT1",96.4035193737343,2.12031978885617,0.7348952183,2.88520014290066,0.003911648966877,0.21503461132278,14.5797798794916,218.911556642993,41.0159188815457,296.578951410733,39.3204709666234,42.8728933970117,49.0714819706492,68.8771018408263
"31","IFIT3",175.040842850664,2.39951057130598,0.828117594234497,2.89754811153851,0.00376092048590182,0.21503461132278,36.8782667540082,475.516493900012,44.1709895647415,569.16989939854,65.1043863545732,40.0147005038776,76.7528307746052,92.7191755549585
"32","SH3PXD2B",34.2618911659829,2.13708380523931,0.735062365047135,2.90735032408069,0.00364504733715457,0.21503461132278,18.0103163217249,50.741089288111,18.141656428376,51.6105528190247,12.8919576939749,91.4621725802916,2.09707187908757,29.1403123172727
"33","CXCR2P1",7.37952827473205,-2.85219611237005,1.01445977546321,-2.81154184853483,0.00493046764723023,0.221823632783466,9.43397521614163,0,15.7753534159791,4.3614551678049,9.02437038578243,0,18.4542325359706,1.98683947617768
"34","DHFR",1201.99964386393,-0.938603326354116,0.331308255331011,-2.83302124607899,0.00461103211629691,0.221823632783466,1780.44841351909,1165.59530821832,1651.67950265301,742.174287721468,1723.65474368444,725.980994856065,1162.19723539033,664.266664868739
"35","HEMGN",4.48522125430177,-2.8016203477785,0.999155737653508,-2.80398764897056,0.00504748385974355,0.221823632783466,10.2916093267,0,8.67644437878852,1.4538183892683,5.15678307758996,1.42909644656706,7.54945876471526,1.32455965078512
"36","HIST1H2AH",1285.3300132647,-1.49607890196957,0.531387849331229,-2.8154179736184,0.00487138308857323,0.221823632783466,2700.68981414818,761.116339321665,1968.76410631419,1116.53252295806,1816.47683908106,290.106578653112,1106.4151234066,522.538782234731
"37","HIST1H2BM",428.206378563893,-1.93283971036105,0.686344433246878,-2.81613664616961,0.00486049887222385,0.221823632783466,1114.92434372583,246.456719399396,683.861570582695,319.840045639026,597.542239115736,52.8765685229811,318.754925621311,91.3946159041734
"38","WNT3",142.691583928925,2.38912550269779,0.8509537894074,2.80758547930266,0.00499144308817896,0.221823632783466,32.5900962012165,49.2913438798793,31.5507068319582,43.614551678049,69.6165715474644,464.456345134293,49.0714819706492,401.341574187892
"39","H1F0",59.5431226646935,1.29317364375225,0.463946804377078,2.78733171896407,0.00531440479266677,0.221876400093837,36.0206326434498,104.381669392685,57.5800399683238,74.8716470473175,22.5609259644561,87.1748832405905,22.2289619183283,71.5262211423966
"40","UHRF1",1430.00049419804,-1.48037852635058,0.531079457793002,-2.78748971482077,0.00531181404058839,0.221876400093837,2986.2819729641,969.879678107036,2251.14293246022,1154.33180107903,1911.23272813178,307.255736011917,1273.76145935779,586.117645472416
"41","SLCO2B1",31.1663265862494,2.57572828064488,0.935562131263736,2.7531343932932,0.00590276593806254,0.240429734550352,5.14580466334998,28.9949081646349,3.94383835399478,13.0843655034147,21.9163280797573,137.193258870437,4.61355813399266,34.4385509204132
"42","ACVR2B",164.453931069019,0.875434395019479,0.321037641918452,2.726890185799,0.00639343127255375,0.254215005361066,114.922970814816,202.964357152444,138.823110060616,288.582950269758,94.7558890507155,187.211634500284,116.177782101452,172.192754602066
"43","HSPA1A",358.087956034442,0.967698740004132,0.357953364138423,2.703421274817,0.00686297031020277,0.254692453734192,235.849380403541,542.204782678672,257.13826068046,679.660096982931,246.236391954921,341.554050729527,230.258492323816,331.802192521673
"44","MMP9",793.061517857321,3.01079781179243,1.10819451059958,2.7168495990505,0.00659065495798521,0.254692453734192,114.922970814816,165.270976538419,94.6521204958747,222.43421355805,431.880582748159,4700.29821275905,58.718012614452,556.315053329751
"45","PRF1",153.053541954484,2.50504111279659,0.924462624114187,2.70972676174648,0.00673386568254937,0.254692453734192,62.6072900707581,682.830087277151,56.0025046267259,276.952403155611,27.0731111573473,32.8692182710423,37.7472938235763,48.3464272536569
"46","PTGDS",24.9168652204116,5.09729956194901,1.90653637104968,2.67359156602011,0.00750437863303782,0.27244157211246,0,0,0,1.4538183892683,3.86758730819247,175.778862927748,1.67765750327006,16.556995634814
"47","EME1",102.624673951871,-1.37593091029435,0.52210906447021,-2.63533235472654,0.00840549358078912,0.279812347573938,150.085969347708,81.1857428609776,153.809695805796,78.5061930204883,160.504873289987,17.1491573588047,128.760213375977,50.9955465552272
"48","FAM111B",1327.27959721499,-0.855368559673327,0.325239899725654,-2.62996194622752,0.00853944263299915,0.279812347573938,1533.44978967829,1219.2358883229,1625.65016951665,960.973955306347,1533.49836769831,628.802436489505,2145.7239466824,970.902224025494
"49","GNLY",11.426260541817,3.70066746922709,1.41428801282162,2.61662931148228,0.00888027210863397,0.279812347573938,2.57290233167499,50.741089288111,0.788767670798956,31.2570953692685,1.93379365409623,2.85819289313411,1.25824312745254,0
"50","HIST1H3H",2215.74399950192,-1.70102304599558,0.643117019015223,-2.64496661680682,0.00816989767489383,0.279812347573938,5773.59283227867,965.530441882341,3069.09500707874,1940.84754967318,3592.3440114261,487.321888279366,1122.35286968767,774.867395709296
"51","ITK",116.515851674795,2.53909526152812,0.969534930887789,2.61887960983841,0.00882190755406844,0.279812347573938,46.3122419701498,294.298317871044,8.67644437878852,39.9800057048783,68.327375778067,418.725258844148,13.4212600261605,42.3859088251239
"52","LOC100129550",246.31477219364,0.685550930889061,0.259040881446631,2.64649705892196,0.00813302124131,0.279812347573938,189.537138433391,297.197808687507,201.135756053734,265.321856041465,148.257513480711,335.837664943258,215.99840354602,317.232036363037
"53","SPP1",64.9888293892755,2.44589215331759,0.932633130974022,2.62256622897703,0.00872703041754686,0.279812347573938,33.4477303117749,117.429378066771,33.1282421735562,93.0443769131713,12.2473598092762,208.64808119879,2.09707187908757,19.8683947617768
"54","HIST1H3B",2840.76721851095,-1.50915204993724,0.579429129656834,-2.60454984517439,0.00919950385574514,0.283782120969357,6222.99310621124,1474.39108017168,3931.218071262,2745.53602813319,4407.76033557002,595.933218218463,2256.86875627405,1091.43715224694
"55","RHBDF1",35.8367880277734,2.11619836198644,0.81419581631047,2.59912703994967,0.00934611775647583,0.283782120969357,9.43397521614163,27.5451627564031,3.94383835399478,22.5341850336587,29.6515026961423,112.898619278797,10.4853593954379,70.2016614916114
"56","APOD",39.3852336778981,1.68349570259074,0.659338943979125,2.55330845836408,0.0106704950625764,0.302742943270411,19.7255845428416,42.0426168387205,7.88767670798956,29.8032769800002,35.452883658431,84.3166903474563,11.7436025228904,84.1095378248552
"57","HIST1H3J",1086.24791186374,-1.71972588340437,0.670421530194645,-2.56514119244511,0.0103133827926653,0.302742943270411,2548.88857657936,708.925504625322,1362.9905351406,878.106307118054,1564.43906616385,107.182233492529,1190.29799857011,329.153073220103
"58","NR1D2",1292.56074926999,0.52251916594784,0.204205184363578,2.55879481011373,0.0105035717675239,0.302742943270411,1049.7441513234,1433.79820874119,967.02916439952,1479.98712027513,1093.23801244907,1769.22140085002,1132.83822908311,1414.62970703851
"59","TROAP",331.162350621981,-1.01423751462471,0.397352760829409,-2.55248639145644,0.0106957087742241,0.302742943270411,471.698760807081,292.848572462812,415.68056251105,290.76367785366,453.796910827916,117.185908618499,431.157978340405,176.166433554421
"60","FAM64A",32.0439967678957,-1.26199710221977,0.497426472050022,-2.53705255576519,0.0111790170290291,0.306048498991452,45.4546078595915,28.9949081646349,44.1709895647415,17.4458206712196,63.8151905851757,15.7200609122376,26.8425200523209,13.9078763332438
"61","PTPRVP",57.4848908394892,1.81198058206826,0.713399341794189,2.53992466198687,0.0110876349648786,0.306048498991452,7.71870699502497,50.741089288111,18.141656428376,47.2490976512198,22.5609259644561,131.476873084169,52.8462113530068,129.144565951549
"62","BUB1B",600.888614306121,-0.954539948635465,0.377767500753213,-2.52679213201838,0.0115109610761306,0.310053306405453,856.776476447771,608.893071457332,765.893408345786,466.675702955125,747.088948365845,255.808263935503,800.662043435635,305.310999505971
"63","CDCA5",858.752665715515,-1.26167927998359,0.503964552100109,-2.50350798429364,0.0122968905796465,0.325965194730312,1464.83906083363,681.380341868919,1475.78431206485,747.989561278541,1204.10884861726,254.379167488936,703.77732262179,337.762710950206
"64","FN1",111.634138195544,3.63846247648808,1.47041410622066,2.4744474778196,0.0133442440188235,0.34284442325285,21.4408527639582,355.187625016777,25.2405654655666,467.402612149759,13.5365555786736,0,6.29121563726272,3.97367895235537
"65","KIF11",1198.87349375109,-1.03008411750463,0.416039052889527,-2.47593131065547,0.0132889142199382,0.34284442325285,1829.33355782092,1207.63792505704,1574.38027091472,919.5401312122,1645.6583996359,433.016223309818,1388.68099833179,592.740443726342
"66","CDC20",614.842041519891,-1.56185456218373,0.636532653729586,-2.45369118619835,0.0141398352603856,0.352440669923045,1166.38239035933,495.812929615256,1063.25882023699,481.940796042442,913.395202618122,85.7457867940234,531.398014160791,180.802392332169
"67","CXCR6",9.45815862468176,4.26047387329481,1.73286525053809,2.45862964357549,0.0139468410753197,0.352440669923045,0.85763411055833,50.741089288111,2.36630301239687,19.6265482551221,0.644597884698745,1.42909644656706,0,0
"68","KIAA0101",513.005999554204,-1.37950762684183,0.564802096758917,-2.44246194332148,0.01458746753195,0.358251040858185,982.848690699846,430.574386244828,858.967993500063,409.249876579027,701.967096436933,108.611329939096,421.092033320785,190.736589713058
"69","CDC45",326.206098101471,-1.31312951530594,0.538963790108095,-2.43639654352769,0.0148344122398414,0.359035774500509,610.635486717531,269.652645931104,582.899308720429,275.498584766343,391.915513896837,92.8912690268587,275.555244912107,110.600730840558
"70","ASF1B",607.406847819233,-1.24794852396661,0.528882717083293,-2.35959407191231,0.0182949416902379,0.361199758160486,1141.51100115314,527.707328596354,1076.66787064058,483.39461443171,771.583667984398,190.069827393419,429.899735212952,238.420737141322
"71","CDC25A",320.443641372148,-0.989959162694467,0.412417227825996,-2.40038266081392,0.0163779406989383,0.361199758160486,395.36932496739,242.107483174701,468.52799645458,330.016774363904,498.27416487213,140.051451763572,343.500373794544,145.701561586363
"72","CENPU",387.924829798746,-1.04742734738873,0.437244795060476,-2.39551701751842,0.0165969437874854,0.361199758160486,661.235899240472,410.277950529583,428.300845243833,242.787671007806,607.211207386218,150.055126889541,394.249513268464,209.280424824049
"73","E2F1",477.113205228465,-0.967182061669609,0.410208198766059,-2.35778335142734,0.0183844188285277,0.361199758160486,759.86382195468,362.436352057936,786.401367786559,449.229882283905,536.305440069356,191.498923839986,443.74040961493,287.429444220371
"74","GALE",254.145615140176,-0.824646382758878,0.340245011337194,-2.42368397854811,0.015363968808305,0.361199758160486,377.359008645665,136.276068373784,350.212845834737,206.442211276099,361.619413315996,181.495248714016,211.804259787845,207.955865173264
"75","HIST1H3F",1208.76002151664,-1.89019439735107,0.795671136439385,-2.37559754374107,0.0175205608414288,0.361199758160486,3253.8638154583,375.484060732021,2359.20410335968,1133.97834362927,1487.7319178847,111.46952283223,515.879682255543,432.468725981342
"76","KIFC1",736.260268603877,-1.23956183535104,0.523335311119136,-2.36858054294153,0.017856491946354,0.361199758160486,1289.02406816917,706.026013808859,1157.12217306207,572.804445371711,999.126721283055,190.069827393419,692.453134474717,283.455765268016
"77","MCM10",398.523222819347,-1.11840439406885,0.473655042929926,-2.36122133768627,0.0182148555081169,0.361199758160486,644.940851139864,342.139916342691,622.337692260376,375.085144431222,480.870021985264,132.905969530736,434.932707722763,154.973479141859
"78","NRP2",82.2685984625288,1.33735646750138,0.551377419379853,2.42548283715632,0.0152880386012213,0.361199758160486,46.3122419701498,82.6354882692093,30.7619391611593,87.2291033560981,69.6165715474644,228.655431450729,39.4249513268464,73.5130606185743
"79","OIP5",60.2502943753329,-1.05984890578076,0.444712330664846,-2.38322356431242,0.0171617683910029,0.361199758160486,86.6210451663913,50.741089288111,106.483635557859,37.7992781209758,76.7071482791506,20.0073502519388,56.6209407353645,47.0218676028718
"80","PRR11",794.971860357244,-1.09520860723736,0.45999063345264,-2.38093675737882,0.0172686763738319,0.361199758160486,1102.91746617801,843.751827590874,978.071911790706,577.165900539516,1249.87529843087,252.950071042369,1000.72270070059,354.31970658502
"81","SBF2",429.866697578741,0.733335827804706,0.304521453517224,2.40815817517838,0.0160332327755591,0.361199758160486,253.002062614707,498.71242043172,284.745129158423,447.049154700003,322.943540234071,595.933218218463,429.899735212952,606.648320059586
"82","SH3D21",164.65132762611,1.50299961457876,0.635694863391372,2.36434129192172,0.0180621644964448,0.361199758160486,60.8920218496414,117.429378066771,56.0025046267259,90.8636493292688,121.829000208063,418.725258844148,104.434179578561,347.034628505702
"83","TNXB",90.0413229016035,1.56632701370229,0.65429097135408,2.39393034946014,0.0166689138273557,0.361199758160486,31.7324620906582,46.3918530634158,29.1844038195614,72.6909194634151,70.2611694321632,251.520974595802,50.3297250981018,168.21907564971
"84","TYMS",1050.21125234588,-1.20475563482365,0.499722739343968,-2.41084813631904,0.0159154738661142,0.361199758160486,1725.55983044336,945.234006167096,1500.23610985961,901.367401346347,1538.01055289121,280.102903527143,1095.92976401117,415.249450521136
"85","WDR62",409.015830909206,-0.736798542853441,0.310738379606823,-2.37112178993052,0.017734186350836,0.361199758160486,530.875514435606,426.225150020132,493.768561920147,304.574952551709,553.064985071523,218.65175632476,466.808200284894,278.157526664876
"86","BIRC5",558.549311966193,-1.35404204764547,0.576662101189384,-2.34806838329191,0.018871056331764,0.365771135882833,1083.19188163517,436.373367877755,868.433205549651,494.298252351222,837.977250108368,120.044101511633,422.769690824055,205.306745871694
"87","TOP2A",3173.88696348383,-1.22079146326671,0.520715407217211,-2.34445043558595,0.0190551430070698,0.365771135882833,4999.1492304445,3348.91189301533,4316.92546228269,2250.51086658733,4648.19534656265,754.562923787406,3803.24955991322,1269.59042527754
"88","SCARB1",601.11380465654,-0.780407974283403,0.335279460147112,-2.32763430823045,0.0199315300708423,0.37399612604839,949.400960388071,437.823113285986,798.232882848544,578.619718928784,756.757916636327,334.408568496691,536.430986670601,417.236289997313
"89","SDPR",18.572520722936,-2.80211689995452,1.20375688405299,-2.32780965747829,0.0199222130444109,0.37399612604839,8.5763411055833,0,56.7912722975248,6.54218275170735,16.7595450021674,0,48.6520675948317,11.2587570316735
"90","CENPA",119.993421417308,-1.16731230596448,0.502766268216784,-2.32177928345256,0.0202448233052017,0.375653943552077,175.814992664458,114.529887250308,140.400645402214,103.948014832684,179.198211946251,35.7274111641764,168.604579078641,41.7236289997313
"91","CDT1",665.433409404676,-1.02604660615721,0.443521257644252,-2.3134102108364,0.0207000962223666,0.375751746645133,1137.22283060035,530.606819412818,926.013245517975,657.852821143906,906.949223771134,280.102903527143,600.601386170681,284.118045093409
"92","OASL",32.8518613257663,1.83989589950383,0.79486898327183,2.31471593209043,0.0206284832769503,0.375751746645133,13.7221457689333,82.6354882692093,12.6202827327833,96.678922886342,18.0487407715649,12.8618680191035,13.001845650343,13.2455965078512
"93","IQGAP3",185.244479762606,-0.762723344124808,0.33104233622562,-2.30400544178427,0.0212223381155481,0.381089297343714,200.686381870649,165.270976538419,201.924523724533,148.289475705367,271.375709458172,88.6039796871575,258.778669879406,147.026121237149
"94","ATRNL1",83.1690597591969,1.06958044086215,0.465520463514291,2.29760134020255,0.0215844893136179,0.383469118656828,32.5900962012165,110.180651025612,59.1575753099217,69.7832826848785,43.1880582748159,112.898619278797,79.2693170295103,158.284878268822
"95","DIRC2",211.203716030231,0.709770207309181,0.310109893017242,2.28876995958887,0.0220927217580284,0.388366793009551,154.374139900499,288.499336238117,152.232160464199,201.35384691366,125.696587516255,292.964771546247,207.61011602967,266.898769633202
"96","BRCA1",1329.71049865207,-0.704303366286252,0.308785317125164,-2.28088360173152,0.0225553355520055,0.392368858040096,1680.96285669433,1423.64999088357,1729.76750206211,982.781231145372,1599.89194982228,715.977319730095,1580.77278245621,923.880356422622
"97","STMN1",1909.16503200945,-0.858832965954048,0.377383540404439,-2.27575629036084,0.0228606001854492,0.393579405254641,2994.85831406969,1626.61434803602,2445.96854714756,1332.4245537644,2526.17911013438,760.279309573674,1878.97640366247,1708.01966968741
"98","CBX2",50.7129678462404,-0.979644844353628,0.432172477079493,-2.26679137684521,0.0234029731542441,0.3988057670162,72.898899397458,28.9949081646349,92.2858174834779,41.4338240941466,66.3935821239707,35.7274111641764,38.1667081993938,29.8025921426652
"99","HIST1H2BO",1199.44116799925,-1.40593852362432,0.621531295868605,-2.26205588193188,0.0236939509147617,0.399685838663152,2445.1148492018,851.000554632033,2114.686125412,1112.17106779025,1638.56782290421,230.084527897296,768.786550873504,435.117845282912
"100","HIST1H2BJ",837.969039259867,-1.411690664087,0.625977176365887,-2.2551791301443,0.0241220873440894,0.402838858646293,1611.4944937391,331.991698485069,1587.0005536475,911.544130071225,1189.92769515388,195.786213179687,485.262432820864,390.745096981611
"101","ADAMDEC1",95.8821866557237,1.83782456420299,0.820759079007142,2.23917664904319,0.025144424568992,0.403761432982852,23.1561209850749,40.5928714304888,22.8742624531697,55.9720079868296,68.327375778067,388.714233466239,52.8462113530068,114.574409792913
"102","FLRT3",5.80458198185224,6.59028093196728,2.93328641189777,2.24672261980157,0.0246577597133041,0.403761432982852,0,30.4446535728666,0,15.9920022819513,0,0,0,0
"103","HTRA4",54.1613586796403,1.06948773247064,0.476853676277182,2.24280064446642,0.0249096729076547,0.403761432982852,48.0275101912665,94.2334515350633,46.5372925771384,62.514190738537,19.3379365409623,84.3166903474563,26.0036913006859,52.3201062060123
"104","RAD51AP1",266.875379598046,-0.868917669083546,0.387463341663483,-2.24258033122063,0.0249238897696063,0.403761432982852,361.921594655615,281.250609196958,380.186017325097,215.165121611709,319.720550810577,112.898619278797,317.496682493859,146.363841411756
"105","TCN2",20.5269660452662,1.79711858813017,0.805051093133286,2.23230376737422,0.0255948930598792,0.407080680095221,6.86107288446664,21.7461811234761,9.46521204958747,18.8996390604879,9.02437038578243,80.0294010077552,10.9047737712554,7.28507807931817
"106","EXO1",548.213544573076,-1.26403428637875,0.569183922933145,-2.22078353841209,0.0263656260686445,0.411500892847068,916.810864186854,581.347908700929,762.738337662591,403.434603021954,788.343212986565,110.040426385663,628.282734974637,194.710268665413
"107","MAD2L1",289.423705662417,-0.924410427926861,0.415709622575224,-2.22369263958903,0.0261691307882761,0.411500892847068,474.271663138756,207.313593377139,352.579148847133,311.117135303416,413.187244091895,138.622355317004,277.232902415377,141.065602808615
"108","LRRC20",104.372948913545,-0.962546171203925,0.434864379637815,-2.21343990511616,0.0268673320486864,0.415448560382465,150.085969347708,46.3918530634158,122.258988973838,71.9640102687809,199.825344256611,77.171208114621,80.5275601569628,86.7586571264255
"109","DEPDC1B",208.341296963941,-1.38631017322063,0.630451480233249,-2.19891651726749,0.0278838589210449,0.422798641716563,340.480741891657,181.218176028968,328.916118723165,186.815663020977,311.985376194192,30.0110253779082,224.38669106237,62.9165834122933
"110","FAM83D",131.112097288865,-0.943935069410633,0.430226616152665,-2.19404154455121,0.0282324230246002,0.422798641716563,176.672626775016,111.630396433844,194.036847016543,133.751291812684,164.37246059818,48.5892791832799,155.602733428298,64.2411430630784
"111","HIST1H4L",438.524411888746,-1.33363429723029,0.606306797510737,-2.19960307670255,0.0278350687102744,0.422798641716563,970.841813152029,204.414102560676,700.425691669473,473.944794901466,554.354180840921,104.324040599395,287.298847434998,212.591823951012
"112","RAD54L",363.522190669118,-1.0088578268404,0.460175123384198,-2.19233456041932,0.0283553580073384,0.422798641716563,619.211827823114,374.03431532379,509.543915336126,292.944405437563,471.201053714783,134.335065977303,342.661545042909,164.245396697355
"113","FANCI",1138.30634158889,-0.832879927095376,0.386619759382427,-2.15426114905713,0.0312196978161187,0.423877197991205,1637.22351705585,1117.75370974667,1678.49760346018,1003.86159778976,1382.66246267881,488.750984725933,1134.09647221056,663.604385043346
"114","GTSE1",518.83719984359,-1.10800202458224,0.513121740208726,-2.15933556845893,0.0308241426037236,0.423877197991205,897.085279644013,487.114457165866,690.171711949087,481.940796042442,716.792847785004,151.484223336108,531.398014160791,194.710268665413
"115","KIF2C",605.567196346366,-1.1214642024139,0.517068013632228,-2.1688910797943,0.0300909541331626,0.423877197991205,1017.15405512218,591.496126558551,898.406377040011,528.462984499027,851.513805687042,184.35344160715,551.949318575849,221.201461681115
"116","KLHL24",3045.82028150262,0.529645411619623,0.243598235102582,2.17425800066484,0.029685764680007,0.423877197991205,2847.34524705365,3357.61036546472,2830.09840282665,3241.28809887368,2161.33670739489,4005.75733972746,2133.5609297837,3789.56516089623
"117","KLRD1",17.2493237113698,3.11269850848403,1.43442195735179,2.17000199455303,0.0300066948489947,0.423877197991205,1.71526822111666,92.7837061268315,9.46521204958747,26.8956402014636,0.644597884698745,0,2.51648625490509,3.97367895235537
